full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Ronald Thompson,Ronald,Thompson,thompsonronald@gmail.com,(513) 653-4782,JPMorgan Real Estate,Orlando,FL,Orlando,FL168073,FL,8,8,3200000,72,B,B,3.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ryan Castillo,Ryan,Castillo,ryancastillo31@compass.com,(334) 327-8788,Berkshire Hathaway HomeServices,Orlando,FL,Orlando,FL465391,FL,3,22,8800000,84,B,B,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donna Campbell,Donna,Campbell,donnacampbell6@century21.com,(317) 341-9560,Marcus & Millichap,Orlando,FL,Orlando,FL986227,FL,8,15,6000000,73,B,B,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nicholas Cox,Nicholas,Cox,ncox@century21.com,(316) 615-6803,United Real Estate,Detroit,MI,Detroit,MI204802,MI,3,12,3300000,77,B,B,4.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Dennis Price,Dennis,Price,price.d@aol.com,(206) 464-6248,CBRE,Shreveport,LA,Shreveport,LA594484,LA,1,15,3450000,83,C,C,3.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jack Bailey,Jack,Bailey,baileyjack@homesmart.com,(843) 859-1241,Sotheby's International Realty,Miami,FL,Miami,FL846455,FL,3,16,6400000,73,A,A,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Susan Hernandez,Susan,Hernandez,hernandez.s@homesmart.com,(505) 888-5772,Independent Agent,Philadelphia,PA,Philadelphia,PA511039,PA,7,35,10150000,81,A,A,4.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Helen Ward,Helen,Ward,helen_ward@kw.com,(336) 237-7440,United Real Estate,Denver,CO,Denver,CO119145,CO,7,20,11000000,80,A,A,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Daniel Sanchez,Daniel,Sanchez,danielsanchez41@kw.com,(402) 896-5352,Coldwell Banker,Oklahoma City,OK,Oklahoma City,OK734984,OK,1,10,2100000,85,B,B,3.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sarah Ortiz,Sarah,Ortiz,sarah.ortiz@kw.com,(214) 800-3136,Compass,Santa Fe,NM,Santa Fe,NM415224,NM,3,10,2750000,82,C,C,4.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Paul Robinson,Paul,Robinson,paul_robinson@compass.com,(415) 774-2588,Coldwell Banker,San Antonio,TX,San Antonio,TX910234,TX,3,12,4200000,65,B,B,3.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Helen Myers,Helen,Myers,myershelen@century21.com,(775) 791-3068,eXp Realty,Lubbock,TX,Lubbock,TX564349,TX,4,3,1050000,78,C,C,3.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Melissa Edwards,Melissa,Edwards,melissa_edwards@hotmail.com,(541) 951-2677,Zillow Premier Agent,Atlanta,GA,Atlanta,GA535394,GA,6,40,13000000,88,A,A,3.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Anthony Adams,Anthony,Adams,adams.a@outlook.com,(575) 497-2983,Corcoran Global Living,Pittsburgh,PA,Pittsburgh,PA579417,PA,4,10,2900000,66,B,B,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Benjamin Nguyen,Benjamin,Nguyen,benjamin_nguyen@gmail.com,(215) 436-4139,Independent Agent,Minneapolis,MN,Minneapolis,MN827314,MN,6,30,10500000,92,A,A,5.0,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Maria Peterson,Maria,Peterson,mariapeterson53@sothebysrealty.com,(215) 950-7348,United Real Estate,Raleigh,NC,Raleigh,NC710280,NC,6,10,3100000,76,B,B,3.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donald Williams,Donald,Williams,williams.d@remax.com,(843) 942-8451,JPMorgan Real Estate,Miami,FL,Miami,FL292726,FL,4,50,20000000,96,A,A,4.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald Walker,Donald,Walker,donald.walker@gmail.com,(213) 283-3955,Realty ONE Group,Chicago,IL,Chicago,IL50898,IL,10,40,12000000,91,A,A,5.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Anna Diaz,Anna,Diaz,anna.diaz@century21.com,(423) 438-5711,Compass,Houston,TX,Houston,TX349758,TX,7,35,12250000,91,A,A,3.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Steven Thomas,Steven,Thomas,steventhomas@hotmail.com,(312) 750-1472,HomeSmart,San Jose,CA,San Jose,CA890864,CA,2,25,18750000,74,A,A,5.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jeffrey Phillips,Jeffrey,Phillips,phillipsjeffrey@yahoo.com,(415) 497-7874,Compass,Birmingham,AL,Birmingham,AL516032,AL,6,12,2640000,80,B,B,4.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
John Jones,John,Jones,jonesjohn@weichert.com,(317) 611-6207,Cushman & Wakefield,Tallahassee,FL,Tallahassee,FL639186,FL,4,6,2400000,76,C,C,3.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Thomas Johnson,Thomas,Johnson,thomas_johnson@coldwellbanker.com,(608) 329-6085,HomeSmart,Atlanta,GA,Atlanta,GA482930,GA,6,60,19500000,89,A,A,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Lisa Clark,Lisa,Clark,lisaclark@realtor.com,(704) 883-8289,Local Brokerage,Tucson,AZ,Tucson,AZ984677,AZ,5,28,12600000,87,B,B,4.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
William Patel,William,Patel,patelwilliam@hotmail.com,(559) 263-8505,CBRE,Tallahassee,FL,Tallahassee,FL368027,FL,4,8,3200000,79,C,C,4.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Charles Richardson,Charles,Richardson,charles_richardson@kw.com,(317) 785-8184,Coldwell Banker,Milwaukee,WI,Milwaukee,WI798090,WI,4,8,2200000,76,B,B,3.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joshua Peterson,Joshua,Peterson,joshuapeterson42@hotmail.com,(502) 329-5020,Compass,Nashville,TN,Nashville,TN355710,TN,8,30,9600000,97,A,A,4.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Scott Allen,Scott,Allen,allen.s@realtor.com,(615) 612-2464,Cushman & Wakefield,Fort Wayne,IN,Fort Wayne,IN106062,IN,5,3,720000,77,C,C,4.9,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kimberly Kim,Kimberly,Kim,kimberly.kim@sothebysrealty.com,(513) 260-5539,RE/MAX,Seattle,WA,Seattle,WA154269,WA,3,35,21000000,74,A,A,4.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donna Bennett,Donna,Bennett,bennett.d@yahoo.com,(919) 662-2694,Keller Williams,Birmingham,AL,Birmingham,AL859765,AL,4,15,3300000,89,B,B,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Benjamin Cox,Benjamin,Cox,benjamincox@coldwellbanker.com,(415) 372-1096,Corcoran Global Living,Albuquerque,NM,Albuquerque,NM114270,NM,2,6,1650000,84,C,C,4.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Melissa Martin,Melissa,Martin,melissa.martin@century21.com,(501) 446-9125,CBRE,Baltimore,MD,Baltimore,MD515931,MD,5,18,7650000,72,B,B,3.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patricia Brown,Patricia,Brown,patricia.brown@aol.com,(716) 426-9741,Century 21,Seattle,WA,Seattle,WA341520,WA,2,12,7200000,65,A,A,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
William Hill,William,Hill,hill.w@kw.com,(408) 360-3785,Weichert Realtors,Omaha,NE,Omaha,NE827293,NE,3,10,2300000,76,B,B,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Brian King,Brian,King,brian_king@yahoo.com,(843) 723-7294,RE/MAX,Fort Collins,CO,Fort Collins,CO914967,CO,4,28,15400000,87,C,C,3.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jason Chavez,Jason,Chavez,jason.chavez@century21.com,(919) 935-6134,Marcus & Millichap,Little Rock,AR,Little Rock,AR762842,AR,2,12,2340000,67,C,C,3.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Carol White,Carol,White,carolwhite83@century21.com,(415) 322-7796,Marcus & Millichap,Phoenix,AZ,Phoenix,AZ829332,AZ,10,35,15750000,92,A,A,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Susan Perez,Susan,Perez,susan.perez@coldwellbanker.com,(804) 801-7689,Century 21,Charleston,SC,Charleston,SC852962,SC,2,6,1740000,67,C,C,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Brian Edwards,Brian,Edwards,bedwards@aol.com,(407) 402-8940,Compass,Winston-Salem,NC,Winston-Salem,NC694234,NC,7,3,930000,76,C,C,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Carol Morgan,Carol,Morgan,cmorgan@weichert.com,(215) 392-4127,ERA Real Estate,Fort Wayne,IN,Fort Wayne,IN396397,IN,6,15,3600000,91,C,C,4.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Angela Murphy,Angela,Murphy,angela_murphy@weichert.com,(260) 592-6354,Redfin,Asheville,NC,Asheville,NC465402,NC,5,20,6200000,89,C,C,4.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicholas Parker,Nicholas,Parker,nicholasparker@outlook.com,(901) 349-2521,JLL,Shreveport,LA,Shreveport,LA617298,LA,2,15,3450000,72,C,C,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joseph Patel,Joseph,Patel,joseph.patel@aol.com,(719) 881-9966,Corcoran Global Living,Milwaukee,WI,Milwaukee,WI336718,WI,3,15,4125000,66,B,B,4.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Jerry Watson,Jerry,Watson,jerrywatson@yahoo.com,(206) 640-9567,ERA Real Estate,Shreveport,LA,Shreveport,LA637482,LA,4,8,1840000,82,C,C,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Melissa Patel,Melissa,Patel,mpatel@remax.com,(405) 573-1497,Corcoran Global Living,Buffalo,NY,Buffalo,NY854174,NY,4,10,8500000,63,B,B,3.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Brandon Gutierrez,Brandon,Gutierrez,brandongutierrez72@hotmail.com,(513) 899-8822,Marcus & Millichap,Philadelphia,PA,Philadelphia,PA462349,PA,7,16,4640000,84,A,A,3.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Raymond Kelly,Raymond,Kelly,kelly.r@gmail.com,(501) 620-5057,Zillow Premier Agent,Provo,UT,Provo,UT812929,UT,5,8,4000000,62,C,C,4.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Christine Adams,Christine,Adams,christineadams@kw.com,(213) 806-9643,Realty ONE Group,Albuquerque,NM,Albuquerque,NM632425,NM,3,10,2750000,84,C,C,3.4,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Andrew Brown,Andrew,Brown,andrew_brown@compass.com,(402) 693-5574,Zillow Premier Agent,Dallas,TX,Dallas,TX324411,TX,6,25,8750000,87,A,A,3.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joseph Hernandez,Joseph,Hernandez,hernandezjoseph@realtor.com,(318) 356-9561,Better Homes and Gardens Real Estate,Dallas,TX,Dallas,TX549213,TX,8,8,2800000,90,A,A,3.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Andrew Rodriguez,Andrew,Rodriguez,andrewrodriguez@century21.com,(318) 536-1135,Redfin,Baltimore,MD,Baltimore,MD450054,MD,4,10,4250000,60,B,B,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Emily Myers,Emily,Myers,emily.myers@gmail.com,(804) 605-2856,eXp Realty,Riverside,CA,Riverside,CA297254,CA,3,28,21000000,89,B,B,3.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Alexander Williams,Alexander,Williams,williams.a@weichert.com,(843) 281-4890,CBRE,Louisville,KY,Louisville,KY422881,KY,4,28,6300000,94,B,B,4.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Paul Flores,Paul,Flores,flores.p@coldwellbanker.com,(970) 312-3830,Weichert Realtors,Dallas,TX,Dallas,TX115378,TX,3,25,8750000,85,A,A,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Rebecca Ward,Rebecca,Ward,rebecca.ward@outlook.com,(402) 804-7842,Weichert Realtors,Chicago,IL,Chicago,IL664055,IL,7,20,6000000,92,A,A,4.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kevin Hill,Kevin,Hill,kevin_hill@weichert.com,(479) 771-1138,Century 21,Denver,CO,Denver,CO139192,CO,10,20,11000000,95,A,A,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donald Nelson,Donald,Nelson,donald_nelson@gmail.com,(713) 654-6220,Local Brokerage,Miami,FL,Miami,FL596910,FL,7,40,16000000,100,A,A,3.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dorothy Robinson,Dorothy,Robinson,robinson.d@yahoo.com,(502) 569-1882,HomeSmart,Fresno,CA,Fresno,CA569686,CA,4,12,9000000,74,B,B,4.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Susan White,Susan,White,white.s@yahoo.com,(816) 718-5741,Keller Williams,Indianapolis,IN,Indianapolis,IN482634,IN,7,22,5280000,87,B,B,3.1,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Raymond Campbell,Raymond,Campbell,rcampbell@exp.com,(414) 962-6452,Corcoran Global Living,San Diego,CA,San Diego,CA288459,CA,15,30,22500000,80,A,A,3.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emily Patel,Emily,Patel,emilypatel75@realtor.com,(318) 601-8516,CBRE,Santa Fe,NM,Santa Fe,NM156409,NM,3,8,2200000,85,C,C,4.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Jeffrey Wright,Jeffrey,Wright,jeffreywright13@century21.com,(919) 997-9633,Corcoran Global Living,Dallas,TX,Dallas,TX663275,TX,10,25,8750000,100,A,A,4.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephanie Ruiz,Stephanie,Ruiz,ruizstephanie@weichert.com,(719) 614-5212,Keller Williams,Chicago,IL,Chicago,IL935632,IL,4,12,3600000,84,A,A,3.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joshua Wilson,Joshua,Wilson,wilsonjoshua@realtor.com,(916) 721-8519,Realty ONE Group,Nashville,TN,Nashville,TN666614,TN,2,16,5120000,79,A,A,4.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Scott King,Scott,King,kingscott@kw.com,(312) 656-8690,Marcus & Millichap,Fort Wayne,IN,Fort Wayne,IN217439,IN,2,10,2400000,75,C,C,3.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Kenneth Hill,Kenneth,Hill,hillkenneth@outlook.com,(414) 485-9043,HomeSmart,Lubbock,TX,Lubbock,TX157910,TX,5,28,9800000,84,C,C,3.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Rachel Ramos,Rachel,Ramos,rramos@compass.com,(205) 762-3976,HomeSmart,Tucson,AZ,Tucson,AZ752464,AZ,10,4,1800000,71,B,B,4.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Melissa Hill,Melissa,Hill,hillmelissa@compass.com,(801) 643-1689,eXp Realty,Lubbock,TX,Lubbock,TX209430,TX,3,10,3500000,82,C,C,4.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Janet Davis,Janet,Davis,janetdavis33@century21.com,(423) 581-6470,Berkshire Hathaway HomeServices,Tucson,AZ,Tucson,AZ979495,AZ,4,12,5400000,68,B,B,4.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Maria Hernandez,Maria,Hernandez,hernandez.m@gmail.com,(318) 857-7472,Coldwell Banker,Reno,NV,Reno,NV432879,NV,5,6,2550000,67,C,C,3.3,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jeffrey Hernandez,Jeffrey,Hernandez,jeffrey.hernandez@homesmart.com,(407) 229-9464,ERA Real Estate,Baltimore,MD,Baltimore,MD530447,MD,3,18,7650000,78,B,B,4.3,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Laura Anderson,Laura,Anderson,landerson@sothebysrealty.com,(305) 428-2529,Zillow Premier Agent,Fort Collins,CO,Fort Collins,CO473793,CO,2,8,4400000,72,C,C,3.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Katherine Ward,Katherine,Ward,katherineward@yahoo.com,(716) 225-5602,Cushman & Wakefield,Madison,WI,Madison,WI500088,WI,3,12,3300000,84,C,C,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Larry Reyes,Larry,Reyes,larryreyes@realtor.com,(801) 745-2935,Berkshire Hathaway HomeServices,Riverside,CA,Riverside,CA753330,CA,2,12,9000000,65,B,B,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ruth Bailey,Ruth,Bailey,bailey.r@homesmart.com,(402) 888-2232,Corcoran Global Living,Orlando,FL,Orlando,FL218020,FL,12,18,7200000,86,B,B,3.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jennifer Bailey,Jennifer,Bailey,bailey.j@compass.com,(408) 296-4330,Cushman & Wakefield,Jackson,MS,Jackson,MS503582,MS,6,6,1080000,85,C,C,4.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Thomas Martin,Thomas,Martin,tmartin@century21.com,(414) 366-3554,Sotheby's International Realty,Richmond,VA,Richmond,VA755961,VA,4,10,3750000,78,B,B,3.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nancy Alvarez,Nancy,Alvarez,nancyalvarez@weichert.com,(541) 328-8718,CBRE,Mobile,AL,Mobile,AL449120,AL,3,3,660000,71,C,C,3.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jacob Castillo,Jacob,Castillo,jacobcastillo91@aol.com,(502) 859-3973,Keller Williams,San Diego,CA,San Diego,CA875524,CA,10,20,15000000,91,A,A,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Eric Scott,Eric,Scott,scotteric@outlook.com,(206) 860-1498,Keller Williams,Sacramento,CA,Sacramento,CA732569,CA,5,22,16500000,73,B,B,3.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Donald Torres,Donald,Torres,torres.d@remax.com,(801) 876-8923,Century 21,Richmond,VA,Richmond,VA911267,VA,6,18,6750000,70,B,B,4.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Sarah Young,Sarah,Young,sarahyoung4@outlook.com,(850) 222-2462,Weichert Realtors,Bend,OR,Bend,OR344047,OR,8,20,10000000,75,C,C,4.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Matthew Jackson,Matthew,Jackson,matthew.jackson@outlook.com,(951) 822-9860,JLL,Milwaukee,WI,Milwaukee,WI708858,WI,12,15,4125000,71,B,B,3.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Helen Sanders,Helen,Sanders,helensanders56@exp.com,(828) 402-5902,JPMorgan Real Estate,Cleveland,OH,Cleveland,OH708666,OH,5,4,1000000,81,B,B,4.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dennis Roberts,Dennis,Roberts,roberts.d@homesmart.com,(479) 628-7518,Marcus & Millichap,Minneapolis,MN,Minneapolis,MN341509,MN,2,30,10500000,89,A,A,3.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sarah Hall,Sarah,Hall,hallsarah@kw.com,(970) 549-6911,Zillow Premier Agent,Chicago,IL,Chicago,IL302223,IL,3,12,3600000,85,A,A,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Catherine Ramos,Catherine,Ramos,ramos.c@compass.com,(509) 881-9620,Sotheby's International Realty,Boston,MA,Boston,MA982153,MA,4,8,5200000,79,A,A,3.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joshua Taylor,Joshua,Taylor,jtaylor@compass.com,(407) 754-5081,Realty ONE Group,Seattle,WA,Seattle,WA979951,WA,5,30,18000000,97,A,A,4.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kenneth Reed,Kenneth,Reed,reed.k@gmail.com,(402) 417-2688,Corcoran Global Living,San Francisco,CA,San Francisco,CA438194,CA,5,8,6000000,81,A,A,4.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Amanda Turner,Amanda,Turner,amanda.turner@century21.com,(850) 396-3751,Berkshire Hathaway HomeServices,Savannah,GA,Savannah,GA771454,GA,4,8,2600000,63,C,C,3.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nicole Lewis,Nicole,Lewis,nicolelewis30@yahoo.com,(512) 912-1679,JPMorgan Real Estate,Birmingham,AL,Birmingham,AL843057,AL,5,28,6160000,83,B,B,4.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gary Jones,Gary,Jones,garyjones12@remax.com,(314) 365-1472,Marcus & Millichap,St. Louis,MO,St. Louis,MO692658,MO,10,45,11700000,93,B,B,3.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicholas Collins,Nicholas,Collins,nicholascollins@kw.com,(206) 381-6831,Berkshire Hathaway HomeServices,Riverside,CA,Riverside,CA863429,CA,3,4,3000000,72,B,B,3.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
George Ross,George,Ross,george_ross@aol.com,(202) 368-8923,ERA Real Estate,San Diego,CA,San Diego,CA779250,CA,7,16,12000000,89,A,A,4.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gary Cruz,Gary,Cruz,cruz.g@realtor.com,(575) 588-3198,ERA Real Estate,New Orleans,LA,New Orleans,LA340808,LA,1,4,920000,68,B,B,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Janet Davis,Janet,Davis,davis.j@compass.com,(312) 680-2113,Cushman & Wakefield,Phoenix,AZ,Phoenix,AZ387665,AZ,8,12,5400000,93,A,A,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michelle Reed,Michelle,Reed,mreed@hotmail.com,(801) 341-7901,Sotheby's International Realty,Atlanta,GA,Atlanta,GA628310,GA,6,16,5200000,78,A,A,3.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Angela Chavez,Angela,Chavez,angelachavez74@homesmart.com,(334) 575-7902,United Real Estate,Phoenix,AZ,Phoenix,AZ961883,AZ,6,8,3600000,91,A,A,5.0,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
William Kelly,William,Kelly,williamkelly75@hotmail.com,(503) 555-3586,Compass,New York,NY,New York,NY744545,NY,7,40,34000000,87,A,A,4.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Helen Flores,Helen,Flores,helen.flores@yahoo.com,(205) 451-2452,CBRE,Cedar Rapids,IA,Cedar Rapids,IA801534,IA,2,8,1640000,74,C,C,5.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Samantha Young,Samantha,Young,young.s@weichert.com,(312) 287-6527,RE/MAX,Atlanta,GA,Atlanta,GA999540,GA,7,8,2600000,72,A,A,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emma Reyes,Emma,Reyes,reyes.e@realtor.com,(414) 601-1435,Zillow Premier Agent,Seattle,WA,Seattle,WA301471,WA,12,60,36000000,83,A,A,3.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
William Torres,William,Torres,torres.w@gmail.com,(319) 334-6057,Zillow Premier Agent,Chattanooga,TN,Chattanooga,TN357286,TN,3,12,3840000,64,C,C,3.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
