full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Michael Allen,Michael,Allen,michael_allen@sothebysrealty.com,(612) 434-7723,Berkshire Hathaway HomeServices,Baltimore,MD,Baltimore,MD283998,MD,8,22,9350000,79,B,B,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald Foster,Donald,Foster,fosterdonald@sothebysrealty.com,(402) 877-5418,eXp Realty,San Antonio,TX,San Antonio,TX507359,TX,7,35,12250000,84,B,B,3.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Dorothy Perez,Dorothy,Perez,perez.d@homesmart.com,(702) 814-9713,Keller Williams,Cleveland,OH,Cleveland,OH249948,OH,7,18,4500000,79,B,B,4.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jacob Rodriguez,Jacob,Rodriguez,rodriguezjacob@weichert.com,(479) 547-9763,Independent Agent,Washington,DC,Washington,DC790048,DC,3,35,24500000,75,A,A,3.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Gregory Taylor,Gregory,Taylor,gregorytaylor37@sothebysrealty.com,(423) 269-5451,Better Homes and Gardens Real Estate,Tampa,FL,Tampa,FL362267,FL,4,45,18000000,90,B,B,3.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jennifer Brooks,Jennifer,Brooks,jbrooks@century21.com,(216) 395-2578,CBRE,Tallahassee,FL,Tallahassee,FL335192,FL,4,6,2400000,81,C,C,3.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Brenda Richardson,Brenda,Richardson,brenda.richardson@compass.com,(405) 453-1904,CBRE,Omaha,NE,Omaha,NE450471,NE,5,35,8050000,73,B,B,4.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Angela Williams,Angela,Williams,awilliams@kw.com,(260) 320-7131,Local Brokerage,New York,NY,New York,NY801710,NY,3,40,34000000,93,A,A,3.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald Morales,Donald,Morales,morales.d@century21.com,(251) 683-8239,ERA Real Estate,Raleigh,NC,Raleigh,NC810787,NC,3,15,4650000,84,B,B,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Angela Wood,Angela,Wood,wood.a@gmail.com,(312) 772-5743,eXp Realty,Kansas City,MO,Kansas City,MO744181,MO,5,8,2080000,68,B,B,5.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patrick Green,Patrick,Green,patrickgreen@yahoo.com,(559) 304-9852,Local Brokerage,Savannah,GA,Savannah,GA803801,GA,2,12,3900000,64,C,C,3.1,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Amanda Baker,Amanda,Baker,amandabaker@hotmail.com,(216) 872-5589,Redfin,Rochester,NY,Rochester,NY259193,NY,8,15,12750000,77,B,B,4.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kevin Hill,Kevin,Hill,kevinhill44@realtor.com,(614) 685-4760,Local Brokerage,Miami,FL,Miami,FL212222,FL,7,8,3200000,85,A,A,5.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Katherine Williams,Katherine,Williams,katherinewilliams59@coldwellbanker.com,(617) 657-3900,Realty ONE Group,Charleston,SC,Charleston,SC464698,SC,2,3,870000,63,C,C,4.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Cynthia Gray,Cynthia,Gray,cgray@outlook.com,(336) 546-5414,Century 21,Austin,TX,Austin,TX144399,TX,7,16,5600000,81,A,A,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Roberts,James,Roberts,jroberts@weichert.com,(213) 643-4759,eXp Realty,Little Rock,AR,Little Rock,AR567144,AR,7,6,1170000,71,C,C,3.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Christine Castillo,Christine,Castillo,christine.castillo@realtor.com,(402) 801-2692,JPMorgan Real Estate,Portland,OR,Portland,OR568245,OR,4,60,30000000,80,A,A,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Andrew Martinez,Andrew,Martinez,martinez.a@kw.com,(614) 640-6925,Windermere Real Estate,Boston,MA,Boston,MA849395,MA,10,20,13000000,73,A,A,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Melissa Brown,Melissa,Brown,melissabrown@gmail.com,(509) 978-1395,RE/MAX,Memphis,TN,Memphis,TN941786,TN,3,12,3840000,73,B,B,4.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jacob Green,Jacob,Green,jacobgreen@weichert.com,(713) 304-8851,Local Brokerage,Rochester,NY,Rochester,NY378340,NY,6,28,23800000,77,B,B,3.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Christine Turner,Christine,Turner,christineturner@yahoo.com,(806) 603-8785,Windermere Real Estate,St. Louis,MO,St. Louis,MO150790,MO,4,12,3120000,73,B,B,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Nicole Williams,Nicole,Williams,nicolewilliams@weichert.com,(801) 982-9320,Independent Agent,Albuquerque,NM,Albuquerque,NM718120,NM,2,10,2750000,61,C,C,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joshua Wood,Joshua,Wood,joshua.wood@aol.com,(509) 959-1708,Windermere Real Estate,Los Angeles,CA,Los Angeles,CA629984,CA,6,30,22500000,94,A,A,3.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Amanda Jimenez,Amanda,Jimenez,amanda.jimenez@aol.com,(970) 494-8169,RE/MAX,Boston,MA,Boston,MA844828,MA,6,35,22750000,87,A,A,4.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Daniel Sanchez,Daniel,Sanchez,dsanchez@exp.com,(704) 630-9854,Better Homes and Gardens Real Estate,Albuquerque,NM,Albuquerque,NM255134,NM,6,12,3300000,81,C,C,3.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
John Young,John,Young,young.j@kw.com,(205) 460-8721,Weichert Realtors,Nashville,TN,Nashville,TN153893,TN,5,30,9600000,87,A,A,5.0,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Frank Long,Frank,Long,long.f@aol.com,(704) 364-9384,CBRE,St. Louis,MO,St. Louis,MO271012,MO,7,12,3120000,80,B,B,4.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Laura Gonzalez,Laura,Gonzalez,laura.gonzalez@homesmart.com,(704) 888-1975,Coldwell Banker,Mobile,AL,Mobile,AL862527,AL,3,6,1320000,77,C,C,3.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mark Morales,Mark,Morales,mmorales@coldwellbanker.com,(704) 980-8572,Local Brokerage,Jackson,MS,Jackson,MS579511,MS,2,10,1800000,75,C,C,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Robert Ramos,Robert,Ramos,ramosrobert@century21.com,(804) 876-2558,Corcoran Global Living,Cleveland,OH,Cleveland,OH706342,OH,4,15,3750000,82,B,B,3.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Susan Cox,Susan,Cox,susan.cox@weichert.com,(912) 898-2266,Corcoran Global Living,Seattle,WA,Seattle,WA647084,WA,4,40,24000000,85,A,A,4.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Sharon Stewart,Sharon,Stewart,sharon.stewart@sothebysrealty.com,(205) 254-6238,Sotheby's International Realty,Omaha,NE,Omaha,NE105104,NE,4,10,2300000,85,B,B,4.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
George White,George,White,gwhite@sothebysrealty.com,(404) 411-3065,RE/MAX,Little Rock,AR,Little Rock,AR367865,AR,2,10,1950000,72,C,C,3.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Christopher Rivera,Christopher,Rivera,rivera.c@homesmart.com,(504) 725-4379,Coldwell Banker,Houston,TX,Houston,TX628667,TX,6,16,5600000,95,A,A,3.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sharon Peterson,Sharon,Peterson,sharonpeterson@sothebysrealty.com,(405) 393-4532,Marcus & Millichap,Richmond,VA,Richmond,VA906497,VA,1,28,10500000,90,B,B,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Steven Patel,Steven,Patel,stevenpatel42@weichert.com,(775) 227-5360,United Real Estate,Milwaukee,WI,Milwaukee,WI174820,WI,4,22,6050000,84,B,B,3.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Scott,James,Scott,scottjames@sothebysrealty.com,(505) 892-7325,Compass,New York,NY,New York,NY469315,NY,6,20,17000000,77,A,A,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Larry Morris,Larry,Morris,larry.morris@homesmart.com,(704) 921-2626,Weichert Realtors,San Jose,CA,San Jose,CA145424,CA,7,30,22500000,88,A,A,3.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kevin Adams,Kevin,Adams,kevinadams@kw.com,(585) 401-7448,eXp Realty,Tallahassee,FL,Tallahassee,FL159555,FL,6,8,3200000,82,C,C,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Gregory Lee,Gregory,Lee,gregory.lee@century21.com,(208) 700-6561,Weichert Realtors,Reno,NV,Reno,NV950747,NV,3,3,1275000,69,C,C,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Christopher Stewart,Christopher,Stewart,christopherstewart@exp.com,(916) 805-4151,Compass,Boise,ID,Boise,ID263623,ID,2,6,2850000,64,C,C,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Paul Johnson,Paul,Johnson,paul_johnson@outlook.com,(336) 513-5645,ERA Real Estate,Shreveport,LA,Shreveport,LA562903,LA,3,12,2760000,76,C,C,3.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emma Nguyen,Emma,Nguyen,nguyen.e@kw.com,(314) 481-3326,Redfin,Little Rock,AR,Little Rock,AR502793,AR,3,6,1170000,72,C,C,3.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michelle Myers,Michelle,Myers,michelle_myers@aol.com,(414) 725-3109,eXp Realty,Fresno,CA,Fresno,CA350804,CA,2,10,7500000,72,B,B,3.3,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Amy Lopez,Amy,Lopez,lopezamy@outlook.com,(213) 945-2493,Berkshire Hathaway HomeServices,Fayetteville,AR,Fayetteville,AR907208,AR,3,10,1950000,78,C,C,4.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Paul Gonzalez,Paul,Gonzalez,paul.gonzalez@aol.com,(503) 358-1648,Zillow Premier Agent,Rochester,NY,Rochester,NY949713,NY,8,15,12750000,91,B,B,3.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jacob Adams,Jacob,Adams,jacob.adams@outlook.com,(319) 799-5011,Windermere Real Estate,Phoenix,AZ,Phoenix,AZ674723,AZ,12,30,13500000,86,A,A,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sharon Long,Sharon,Long,longsharon@gmail.com,(601) 632-8552,Keller Williams,Chicago,IL,Chicago,IL412455,IL,4,35,10500000,73,A,A,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Amanda Chavez,Amanda,Chavez,chavezamanda@exp.com,(520) 286-5775,Compass,Little Rock,AR,Little Rock,AR278529,AR,5,10,1950000,85,C,C,4.4,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Emily Carter,Emily,Carter,emily.carter@compass.com,(412) 508-3405,Realty ONE Group,Dallas,TX,Dallas,TX610345,TX,8,12,4200000,69,A,A,3.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Jacob Cook,Jacob,Cook,jcook@weichert.com,(210) 967-8204,Cushman & Wakefield,Wichita,KS,Wichita,KS670292,KS,3,6,1200000,69,C,C,4.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Karen Price,Karen,Price,pricekaren@sothebysrealty.com,(505) 524-3397,Windermere Real Estate,Seattle,WA,Seattle,WA472902,WA,6,12,7200000,83,A,A,3.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Pamela Nelson,Pamela,Nelson,pamelanelson@exp.com,(919) 908-5862,Century 21,Birmingham,AL,Birmingham,AL138303,AL,3,8,1760000,72,B,B,3.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Michael Nguyen,Michael,Nguyen,michael.nguyen@coldwellbanker.com,(410) 455-8762,United Real Estate,Richmond,VA,Richmond,VA907208,VA,3,15,5625000,74,B,B,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jonathan Jones,Jonathan,Jones,jonesjonathan@gmail.com,(479) 656-5770,Independent Agent,Fayetteville,AR,Fayetteville,AR978769,AR,4,8,1560000,68,C,C,5.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joseph Cook,Joseph,Cook,jcook@hotmail.com,(520) 719-4116,CBRE,Rochester,NY,Rochester,NY801582,NY,12,18,15300000,83,B,B,3.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Shirley Harris,Shirley,Harris,shirley_harris@realtor.com,(719) 558-1150,ERA Real Estate,Atlanta,GA,Atlanta,GA825183,GA,3,20,6500000,79,A,A,4.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Matthew Adams,Matthew,Adams,adamsmatthew@kw.com,(541) 762-7244,RE/MAX,Boise,ID,Boise,ID276707,ID,4,8,3800000,82,C,C,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Gregory Hill,Gregory,Hill,hillgregory@gmail.com,(775) 702-4567,United Real Estate,Birmingham,AL,Birmingham,AL309696,AL,6,18,3960000,88,B,B,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donna Hill,Donna,Hill,donnahill22@exp.com,(612) 582-6325,Cushman & Wakefield,Dallas,TX,Dallas,TX351579,TX,5,25,8750000,73,A,A,4.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Christopher Edwards,Christopher,Edwards,edwards.c@coldwellbanker.com,(865) 862-3977,Better Homes and Gardens Real Estate,Des Moines,IA,Des Moines,IA347965,IA,7,15,3075000,71,C,C,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Eric Patel,Eric,Patel,epatel@weichert.com,(617) 805-9214,ERA Real Estate,Fort Wayne,IN,Fort Wayne,IN300036,IN,3,12,2880000,61,C,C,4.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sandra Martinez,Sandra,Martinez,sandramartinez2@century21.com,(559) 469-2862,JLL,Riverside,CA,Riverside,CA218151,CA,4,45,33750000,70,B,B,3.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jack Howard,Jack,Howard,jackhoward83@compass.com,(503) 899-3223,JPMorgan Real Estate,Dallas,TX,Dallas,TX239573,TX,5,20,7000000,89,A,A,3.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Larry Cook,Larry,Cook,larrycook19@homesmart.com,(206) 502-5583,JLL,New York,NY,New York,NY716150,NY,4,60,51000000,80,A,A,3.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Edward Kim,Edward,Kim,edwardkim93@remax.com,(316) 949-9225,RE/MAX,Omaha,NE,Omaha,NE255395,NE,3,8,1840000,75,B,B,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Dennis Bailey,Dennis,Bailey,dennis.bailey@exp.com,(251) 469-1027,Sotheby's International Realty,Tampa,FL,Tampa,FL547506,FL,2,4,1600000,78,B,B,4.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mary Murphy,Mary,Murphy,mary_murphy@weichert.com,(585) 311-3342,Century 21,Dallas,TX,Dallas,TX487603,TX,7,35,12250000,80,A,A,3.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jonathan Ramirez,Jonathan,Ramirez,jonathanramirez@exp.com,(970) 990-7646,Keller Williams,Louisville,KY,Louisville,KY418660,KY,4,4,900000,67,B,B,4.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Scott Perez,Scott,Perez,sperez@exp.com,(404) 986-2322,Century 21,Colorado Springs,CO,Colorado Springs,CO801183,CO,2,10,5500000,72,C,C,4.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Justin Kelly,Justin,Kelly,justinkelly@realtor.com,(215) 754-5414,United Real Estate,Houston,TX,Houston,TX566771,TX,8,20,7000000,91,A,A,4.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Frank Howard,Frank,Howard,fhoward@weichert.com,(585) 891-4315,ERA Real Estate,Denver,CO,Denver,CO570412,CO,6,20,11000000,81,A,A,3.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Paul Patel,Paul,Patel,ppatel@outlook.com,(405) 463-7563,Realty ONE Group,Jackson,MS,Jackson,MS791226,MS,4,10,1800000,64,C,C,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Melissa Alvarez,Melissa,Alvarez,melissaalvarez32@aol.com,(402) 266-3363,ERA Real Estate,Nashville,TN,Nashville,TN384345,TN,4,25,8000000,92,A,A,3.0,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Carol Ward,Carol,Ward,carolward@kw.com,(251) 476-8110,Realty ONE Group,Minneapolis,MN,Minneapolis,MN529542,MN,3,12,4200000,70,A,A,4.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
William Morgan,William,Morgan,williammorgan@homesmart.com,(407) 249-8064,Keller Williams,New York,NY,New York,NY444348,NY,10,30,25500000,97,A,A,5.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Catherine Robinson,Catherine,Robinson,catherine.robinson@kw.com,(504) 626-5598,Keller Williams,Las Vegas,NV,Las Vegas,NV153346,NV,2,10,4250000,76,B,B,4.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephanie Nelson,Stephanie,Nelson,nelsonstephanie@compass.com,(303) 752-1732,Coldwell Banker,Denver,CO,Denver,CO195031,CO,7,60,33000000,97,A,A,3.3,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Martinez,James,Martinez,martinezjames@coldwellbanker.com,(415) 890-1694,Realty ONE Group,New York,NY,New York,NY977659,NY,10,16,13600000,84,A,A,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Janet Mendoza,Janet,Mendoza,mendozajanet@kw.com,(801) 391-5128,Berkshire Hathaway HomeServices,Nashville,TN,Nashville,TN178484,TN,10,50,16000000,96,A,A,3.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Benjamin Nelson,Benjamin,Nelson,benjaminnelson74@exp.com,(806) 260-2904,CBRE,Montgomery,AL,Montgomery,AL188975,AL,1,8,1760000,73,C,C,4.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jeffrey Kelly,Jeffrey,Kelly,jeffrey.kelly@compass.com,(713) 843-1330,Local Brokerage,Fayetteville,AR,Fayetteville,AR825262,AR,1,10,1950000,82,C,C,4.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nicole Lewis,Nicole,Lewis,lewisnicole@exp.com,(916) 393-6482,Corcoran Global Living,Colorado Springs,CO,Colorado Springs,CO215441,CO,6,8,4400000,69,C,C,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Katherine Collins,Katherine,Collins,katherine.collins@century21.com,(912) 689-6856,Corcoran Global Living,Rochester,NY,Rochester,NY980783,NY,3,4,3400000,82,B,B,4.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michelle Thomas,Michelle,Thomas,thomas.m@outlook.com,(504) 689-6816,Coldwell Banker,Indianapolis,IN,Indianapolis,IN210630,IN,1,28,6720000,73,B,B,4.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Donald Parker,Donald,Parker,donaldparker68@remax.com,(719) 468-6227,Century 21,Albuquerque,NM,Albuquerque,NM101235,NM,2,6,1650000,80,C,C,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
David Patel,David,Patel,david.patel@gmail.com,(512) 437-3965,Realty ONE Group,Philadelphia,PA,Philadelphia,PA884796,PA,7,16,4640000,76,A,A,4.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Paul Harris,Paul,Harris,harris.p@homesmart.com,(775) 881-6390,United Real Estate,Oklahoma City,OK,Oklahoma City,OK524650,OK,2,45,9450000,70,B,B,3.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Pamela Lee,Pamela,Lee,pamelalee@exp.com,(502) 273-4439,Weichert Realtors,Seattle,WA,Seattle,WA767013,WA,5,40,24000000,86,A,A,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Timothy Green,Timothy,Green,greentimothy@outlook.com,(602) 790-6721,Marcus & Millichap,San Antonio,TX,San Antonio,TX825977,TX,4,18,6300000,65,B,B,4.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Jeffrey Lee,Jeffrey,Lee,jeffreylee@weichert.com,(505) 559-9349,HomeSmart,Columbus,OH,Columbus,OH117766,OH,1,15,3750000,72,B,B,4.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
William Gonzalez,William,Gonzalez,wgonzalez@yahoo.com,(423) 432-7430,Windermere Real Estate,Savannah,GA,Savannah,GA853250,GA,6,10,3250000,83,C,C,4.4,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christine Phillips,Christine,Phillips,christine_phillips@outlook.com,(501) 715-4514,Zillow Premier Agent,Tallahassee,FL,Tallahassee,FL107350,FL,3,3,1200000,61,C,C,3.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Debra Williams,Debra,Williams,debrawilliams92@coldwellbanker.com,(414) 506-5916,Redfin,San Jose,CA,San Jose,CA539249,CA,7,25,18750000,78,A,A,4.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jason Price,Jason,Price,jason_price@aol.com,(214) 698-3998,HomeSmart,Santa Fe,NM,Santa Fe,NM975476,NM,2,10,2750000,73,C,C,3.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Stephen Jackson,Stephen,Jackson,stephenjackson@remax.com,(212) 969-2112,Century 21,Indianapolis,IN,Indianapolis,IN678324,IN,12,35,8400000,77,B,B,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emma Clark,Emma,Clark,emmaclark74@outlook.com,(602) 345-3074,Compass,Louisville,KY,Louisville,KY271157,KY,4,15,3375000,83,B,B,3.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Elizabeth Walker,Elizabeth,Walker,walkerelizabeth@hotmail.com,(251) 546-3507,Keller Williams,Atlanta,GA,Atlanta,GA887032,GA,3,16,5200000,90,A,A,3.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Mark Brown,Mark,Brown,mark.brown@coldwellbanker.com,(843) 393-8301,Century 21,Austin,TX,Austin,TX537670,TX,6,35,12250000,91,A,A,3.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald Alvarez,Donald,Alvarez,donaldalvarez12@compass.com,(505) 319-1814,Local Brokerage,Cleveland,OH,Cleveland,OH579476,OH,7,8,2000000,69,B,B,3.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kenneth Martinez,Kenneth,Martinez,martinez.k@hotmail.com,(608) 516-6668,Century 21,Fresno,CA,Fresno,CA101991,CA,2,10,7500000,66,B,B,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
John Rivera,John,Rivera,johnrivera43@yahoo.com,(912) 569-4220,HomeSmart,Madison,WI,Madison,WI872202,WI,2,8,2200000,67,C,C,4.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Anna Long,Anna,Long,anna.long@realtor.com,(520) 456-7975,RE/MAX,Dallas,TX,Dallas,TX675108,TX,7,16,5600000,79,A,A,3.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Michael Hill,Michael,Hill,michael_hill@gmail.com,(828) 794-9644,Zillow Premier Agent,Cincinnati,OH,Cincinnati,OH784130,OH,4,15,3750000,71,B,B,4.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
