full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Dennis Gutierrez,Dennis,Gutierrez,gutierrez.d@weichert.com,(806) 676-6295,United Real Estate,Washington,DC,Washington,DC438480,DC,7,20,14000000,75,A,A,4.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donald Sanchez,Donald,Sanchez,donald.sanchez@yahoo.com,(205) 526-4688,Century 21,Nashville,TN,Nashville,TN768437,TN,4,40,12800000,79,A,A,4.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Catherine Thomas,Catherine,Thomas,catherine.thomas@kw.com,(479) 866-7867,Realty ONE Group,Mobile,AL,Mobile,AL768745,AL,5,6,1320000,69,C,C,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donald Thomas,Donald,Thomas,dthomas@realtor.com,(210) 919-4591,Keller Williams,Asheville,NC,Asheville,NC916923,NC,8,8,2480000,68,C,C,4.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Laura Rodriguez,Laura,Rodriguez,rodriguezlaura@aol.com,(816) 854-6367,Berkshire Hathaway HomeServices,Dallas,TX,Dallas,TX180203,TX,8,16,5600000,97,A,A,4.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Carolyn Robinson,Carolyn,Robinson,robinson.c@realtor.com,(305) 498-3043,Coldwell Banker,Los Angeles,CA,Los Angeles,CA681655,CA,7,16,12000000,78,A,A,3.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Kathleen Young,Kathleen,Young,kathleenyoung10@yahoo.com,(864) 758-4440,Corcoran Global Living,Oklahoma City,OK,Oklahoma City,OK125905,OK,5,15,3150000,70,B,B,4.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ryan Ruiz,Ryan,Ruiz,ruiz.r@sothebysrealty.com,(515) 568-9891,Cushman & Wakefield,Los Angeles,CA,Los Angeles,CA996079,CA,8,60,45000000,92,A,A,4.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephen Martinez,Stephen,Martinez,stephenmartinez@aol.com,(541) 645-5212,Berkshire Hathaway HomeServices,Phoenix,AZ,Phoenix,AZ393703,AZ,4,20,9000000,86,A,A,3.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michelle Perez,Michelle,Perez,mperez@sothebysrealty.com,(405) 241-5451,Coldwell Banker,San Francisco,CA,San Francisco,CA407835,CA,7,60,45000000,95,A,A,3.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sarah Sanchez,Sarah,Sanchez,ssanchez@aol.com,(615) 463-5016,Weichert Realtors,Boise,ID,Boise,ID587963,ID,3,10,4750000,74,C,C,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Raymond Ward,Raymond,Ward,raymondward50@realtor.com,(919) 320-4806,ERA Real Estate,Houston,TX,Houston,TX321403,TX,10,50,17500000,81,A,A,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nicole Stewart,Nicole,Stewart,nicolestewart@remax.com,(619) 337-2344,United Real Estate,Birmingham,AL,Birmingham,AL421110,AL,4,8,1760000,84,B,B,4.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Katherine Sanders,Katherine,Sanders,katherinesanders@outlook.com,(828) 280-9017,Berkshire Hathaway HomeServices,Shreveport,LA,Shreveport,LA129465,LA,3,12,2760000,62,C,C,4.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Catherine Campbell,Catherine,Campbell,catherinecampbell@exp.com,(801) 368-6456,RE/MAX,Boise,ID,Boise,ID929027,ID,3,6,2850000,65,C,C,4.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Steven Jones,Steven,Jones,stevenjones@compass.com,(801) 238-1512,Realty ONE Group,Fayetteville,AR,Fayetteville,AR208872,AR,2,8,1560000,83,C,C,4.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Nancy Scott,Nancy,Scott,nancyscott95@sothebysrealty.com,(314) 661-2041,HomeSmart,Boston,MA,Boston,MA425502,MA,6,16,10400000,85,A,A,3.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Mark Davis,Mark,Davis,markdavis@century21.com,(520) 318-6134,Sotheby's International Realty,Sacramento,CA,Sacramento,CA383653,CA,6,18,13500000,73,B,B,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Janet Robinson,Janet,Robinson,robinson.j@compass.com,(612) 603-8782,Berkshire Hathaway HomeServices,Pittsburgh,PA,Pittsburgh,PA149634,PA,1,12,3480000,77,B,B,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jack Thompson,Jack,Thompson,thompsonjack@coldwellbanker.com,(317) 439-1906,CBRE,Austin,TX,Austin,TX957624,TX,4,30,10500000,82,A,A,3.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Samantha Campbell,Samantha,Campbell,campbellsamantha@homesmart.com,(608) 239-7131,Realty ONE Group,Seattle,WA,Seattle,WA542787,WA,5,16,9600000,69,A,A,4.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jennifer Lee,Jennifer,Lee,jennifer_lee@gmail.com,(334) 382-1349,Berkshire Hathaway HomeServices,Rochester,NY,Rochester,NY448497,NY,7,15,12750000,76,B,B,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Nicole Hernandez,Nicole,Hernandez,nicole.hernandez@outlook.com,(210) 448-7703,ERA Real Estate,Riverside,CA,Riverside,CA717343,CA,1,22,16500000,70,B,B,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Lisa Phillips,Lisa,Phillips,phillipslisa@remax.com,(210) 271-2435,Zillow Premier Agent,Fort Wayne,IN,Fort Wayne,IN947906,IN,5,10,2400000,61,C,C,3.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Alexander Young,Alexander,Young,alexanderyoung19@yahoo.com,(970) 902-6496,Sotheby's International Realty,Washington,DC,Washington,DC850426,DC,3,40,28000000,73,A,A,5.0,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joshua Campbell,Joshua,Campbell,jcampbell@compass.com,(414) 939-2433,Zillow Premier Agent,Nashville,TN,Nashville,TN545263,TN,6,30,9600000,83,A,A,4.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sandra Reed,Sandra,Reed,sandrareed99@kw.com,(813) 767-9869,Local Brokerage,Colorado Springs,CO,Colorado Springs,CO757071,CO,1,8,4400000,80,C,C,3.0,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Mary Sanders,Mary,Sanders,marysanders42@weichert.com,(303) 652-4030,United Real Estate,Philadelphia,PA,Philadelphia,PA672016,PA,5,16,4640000,71,A,A,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jennifer Castillo,Jennifer,Castillo,jcastillo@yahoo.com,(212) 717-2330,JPMorgan Real Estate,Cedar Rapids,IA,Cedar Rapids,IA806047,IA,1,8,1640000,85,C,C,4.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Andrew Lewis,Andrew,Lewis,andrewlewis@outlook.com,(319) 614-5955,eXp Realty,Tucson,AZ,Tucson,AZ639151,AZ,4,12,5400000,60,B,B,4.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Angela Green,Angela,Green,angela_green@hotmail.com,(702) 846-4359,Zillow Premier Agent,Minneapolis,MN,Minneapolis,MN674373,MN,6,25,8750000,87,A,A,3.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Brian Johnson,Brian,Johnson,johnsonbrian@remax.com,(319) 766-6235,Marcus & Millichap,Baltimore,MD,Baltimore,MD468285,MD,12,28,11900000,84,B,B,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Angela Morgan,Angela,Morgan,amorgan@weichert.com,(318) 779-4513,Redfin,Las Vegas,NV,Las Vegas,NV442072,NV,4,28,11900000,95,B,B,4.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Katherine Gonzalez,Katherine,Gonzalez,katherinegonzalez7@century21.com,(205) 998-6150,Compass,Fort Collins,CO,Fort Collins,CO159283,CO,1,12,6600000,82,C,C,3.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Frank Richardson,Frank,Richardson,frankrichardson5@gmail.com,(612) 438-5085,Sotheby's International Realty,San Antonio,TX,San Antonio,TX795993,TX,10,22,7700000,85,B,B,3.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Debra King,Debra,King,dking@aol.com,(806) 543-9172,Keller Williams,Asheville,NC,Asheville,NC627855,NC,3,28,8680000,81,C,C,3.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Jennifer Wright,Jennifer,Wright,jenniferwright@kw.com,(251) 556-1648,Redfin,St. Louis,MO,St. Louis,MO639219,MO,7,15,3900000,80,B,B,4.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Richard Patel,Richard,Patel,rpatel@exp.com,(801) 442-2620,Better Homes and Gardens Real Estate,Shreveport,LA,Shreveport,LA208605,LA,3,6,1380000,79,C,C,3.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Margaret Gomez,Margaret,Gomez,margaretgomez@outlook.com,(806) 507-2530,Corcoran Global Living,San Jose,CA,San Jose,CA560402,CA,6,25,18750000,78,A,A,3.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nicole Bailey,Nicole,Bailey,nicole_bailey@homesmart.com,(210) 912-6348,Zillow Premier Agent,Los Angeles,CA,Los Angeles,CA130357,CA,7,35,26250000,86,A,A,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Raymond Stewart,Raymond,Stewart,rstewart@realtor.com,(716) 553-2841,ERA Real Estate,Nashville,TN,Nashville,TN998366,TN,4,16,5120000,87,A,A,4.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Samuel Martin,Samuel,Martin,samuel_martin@kw.com,(215) 705-9271,JPMorgan Real Estate,Los Angeles,CA,Los Angeles,CA322423,CA,6,20,15000000,90,A,A,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Gary Ramos,Gary,Ramos,garyramos77@compass.com,(260) 318-4373,Independent Agent,Boise,ID,Boise,ID809996,ID,6,10,4750000,65,C,C,3.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joseph Gray,Joseph,Gray,josephgray66@compass.com,(775) 680-8145,Better Homes and Gardens Real Estate,Tucson,AZ,Tucson,AZ289890,AZ,4,12,5400000,67,B,B,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Deborah Ross,Deborah,Ross,dross@realtor.com,(601) 588-6317,Redfin,Birmingham,AL,Birmingham,AL395578,AL,10,18,3960000,91,B,B,3.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christopher Edwards,Christopher,Edwards,christopheredwards8@outlook.com,(216) 373-2801,Cushman & Wakefield,Madison,WI,Madison,WI617226,WI,2,3,825000,68,C,C,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Cynthia Long,Cynthia,Long,cynthia_long@aol.com,(206) 530-3036,Corcoran Global Living,Chicago,IL,Chicago,IL899982,IL,6,40,12000000,82,A,A,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Scott Ward,Scott,Ward,scottward65@remax.com,(713) 921-8794,JPMorgan Real Estate,Pittsburgh,PA,Pittsburgh,PA138345,PA,6,10,2900000,76,B,B,4.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Helen Sanchez,Helen,Sanchez,sanchezhelen@gmail.com,(601) 786-7759,CBRE,Houston,TX,Houston,TX791387,TX,3,25,8750000,91,A,A,3.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Amy Phillips,Amy,Phillips,amy_phillips@coldwellbanker.com,(775) 681-3350,Corcoran Global Living,Boston,MA,Boston,MA588593,MA,4,40,26000000,85,A,A,4.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joshua Gutierrez,Joshua,Gutierrez,joshua_gutierrez@sothebysrealty.com,(775) 360-6621,JLL,Philadelphia,PA,Philadelphia,PA242561,PA,15,20,5800000,73,A,A,3.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Raymond Martin,Raymond,Martin,raymondmartin@gmail.com,(504) 289-1305,Berkshire Hathaway HomeServices,Philadelphia,PA,Philadelphia,PA350440,PA,4,30,8700000,77,A,A,5.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Debra Richardson,Debra,Richardson,richardson.d@compass.com,(843) 205-4685,RE/MAX,Orlando,FL,Orlando,FL706999,FL,4,12,4800000,75,B,B,4.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dorothy Brooks,Dorothy,Brooks,dorothy_brooks@hotmail.com,(719) 257-5180,Redfin,Charleston,SC,Charleston,SC922790,SC,8,12,3480000,88,C,C,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Amy Alvarez,Amy,Alvarez,amy_alvarez@aol.com,(509) 711-7246,Local Brokerage,Miami,FL,Miami,FL836057,FL,10,25,10000000,91,A,A,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sarah Howard,Sarah,Howard,sarahhoward@kw.com,(405) 742-4079,eXp Realty,Houston,TX,Houston,TX169118,TX,6,35,12250000,88,A,A,4.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Daniel Green,Daniel,Green,green.d@compass.com,(215) 596-2281,Compass,Pittsburgh,PA,Pittsburgh,PA860829,PA,4,8,2320000,61,B,B,4.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Gary Gonzalez,Gary,Gonzalez,gary_gonzalez@kw.com,(206) 577-6682,Corcoran Global Living,Portland,OR,Portland,OR800787,OR,4,40,20000000,83,A,A,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Christopher Myers,Christopher,Myers,christophermyers39@weichert.com,(843) 704-3590,Berkshire Hathaway HomeServices,New York,NY,New York,NY405770,NY,2,30,25500000,73,A,A,4.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nancy Kelly,Nancy,Kelly,nkelly@realtor.com,(919) 698-9518,RE/MAX,Winston-Salem,NC,Winston-Salem,NC215939,NC,4,12,3720000,82,C,C,3.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Thomas Campbell,Thomas,Campbell,thomascampbell17@realtor.com,(212) 915-6189,ERA Real Estate,Chattanooga,TN,Chattanooga,TN670498,TN,2,15,4800000,89,C,C,4.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Brandon Thomas,Brandon,Thomas,thomas.b@kw.com,(505) 999-8210,Windermere Real Estate,Reno,NV,Reno,NV572671,NV,4,10,4250000,65,C,C,3.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Barbara Morris,Barbara,Morris,morris.b@coldwellbanker.com,(210) 768-8851,Zillow Premier Agent,Los Angeles,CA,Los Angeles,CA242002,CA,4,20,15000000,69,A,A,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Benjamin Campbell,Benjamin,Campbell,benjamin.campbell@outlook.com,(479) 394-2879,HomeSmart,San Jose,CA,San Jose,CA416205,CA,7,35,26250000,84,A,A,4.3,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
David Reed,David,Reed,david_reed@outlook.com,(509) 742-1873,Marcus & Millichap,Reno,NV,Reno,NV600717,NV,4,10,4250000,74,C,C,4.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Anthony Baker,Anthony,Baker,anthony.baker@remax.com,(208) 540-3501,Realty ONE Group,Boston,MA,Boston,MA366302,MA,5,16,10400000,87,A,A,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jacob Lewis,Jacob,Lewis,jacob_lewis@hotmail.com,(214) 742-6750,Better Homes and Gardens Real Estate,Boston,MA,Boston,MA390475,MA,15,12,7800000,75,A,A,4.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Melissa Gonzalez,Melissa,Gonzalez,gonzalezmelissa@homesmart.com,(509) 900-3890,Coldwell Banker,Orlando,FL,Orlando,FL497124,FL,8,35,14000000,91,B,B,4.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
William Baker,William,Baker,baker.w@exp.com,(515) 671-4074,Sotheby's International Realty,Sacramento,CA,Sacramento,CA226529,CA,4,18,13500000,72,B,B,4.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emma Hernandez,Emma,Hernandez,emmahernandez@remax.com,(313) 683-8708,ERA Real Estate,Omaha,NE,Omaha,NE574853,NE,7,45,10350000,96,B,B,4.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Christopher Ortiz,Christopher,Ortiz,christopher.ortiz@gmail.com,(334) 750-7927,JPMorgan Real Estate,Portland,OR,Portland,OR828946,OR,5,60,30000000,98,A,A,5.0,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jerry Jones,Jerry,Jones,jerry.jones@gmail.com,(775) 704-3319,Berkshire Hathaway HomeServices,Miami,FL,Miami,FL438037,FL,15,30,12000000,95,A,A,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Lisa Parker,Lisa,Parker,parker.l@compass.com,(415) 308-2629,Corcoran Global Living,Greenville,SC,Greenville,SC774019,SC,2,6,1740000,81,C,C,4.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sharon Nelson,Sharon,Nelson,snelson@exp.com,(212) 399-1814,Local Brokerage,Minneapolis,MN,Minneapolis,MN441796,MN,7,50,17500000,94,A,A,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Melissa Wood,Melissa,Wood,woodmelissa@outlook.com,(575) 636-2278,JLL,Seattle,WA,Seattle,WA491886,WA,5,50,30000000,73,A,A,3.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Brian Price,Brian,Price,brian.price@realtor.com,(541) 331-5066,Weichert Realtors,Austin,TX,Austin,TX958688,TX,8,40,14000000,97,A,A,4.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
William Allen,William,Allen,williamallen54@compass.com,(212) 489-7587,JPMorgan Real Estate,New Orleans,LA,New Orleans,LA625621,LA,3,15,3450000,68,B,B,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Anthony Sanchez,Anthony,Sanchez,anthonysanchez@hotmail.com,(601) 914-6868,Keller Williams,Minneapolis,MN,Minneapolis,MN218000,MN,6,25,8750000,79,A,A,3.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Linda Martin,Linda,Martin,lindamartin74@outlook.com,(970) 654-8175,Redfin,Shreveport,LA,Shreveport,LA179754,LA,2,10,2300000,83,C,C,4.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donna Lee,Donna,Lee,donnalee32@realtor.com,(502) 631-8512,Local Brokerage,Washington,DC,Washington,DC773632,DC,10,8,5600000,68,A,A,3.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
George Campbell,George,Campbell,george_campbell@realtor.com,(702) 697-1597,Compass,Orlando,FL,Orlando,FL826351,FL,2,10,4000000,70,B,B,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Frank Rodriguez,Frank,Rodriguez,frank_rodriguez@exp.com,(816) 727-9948,Marcus & Millichap,Greenville,SC,Greenville,SC774058,SC,2,6,1740000,85,C,C,3.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patricia Ramirez,Patricia,Ramirez,patriciaramirez@yahoo.com,(702) 907-6972,Marcus & Millichap,San Francisco,CA,San Francisco,CA996369,CA,6,25,18750000,100,A,A,4.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Margaret Ramirez,Margaret,Ramirez,margaret_ramirez@compass.com,(704) 526-3432,RE/MAX,Baltimore,MD,Baltimore,MD558716,MD,2,10,4250000,67,B,B,3.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Brenda Morales,Brenda,Morales,bmorales@realtor.com,(850) 739-1352,Corcoran Global Living,San Jose,CA,San Jose,CA726111,CA,12,50,37500000,89,A,A,4.0,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Mary Gutierrez,Mary,Gutierrez,gutierrezmary@century21.com,(719) 874-6347,Corcoran Global Living,Milwaukee,WI,Milwaukee,WI994752,WI,4,8,2200000,67,B,B,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emma Rivera,Emma,Rivera,emmarivera86@aol.com,(251) 998-5314,RE/MAX,Winston-Salem,NC,Winston-Salem,NC847585,NC,3,6,1860000,66,C,C,3.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christine Bailey,Christine,Bailey,bailey.c@compass.com,(479) 843-6503,ERA Real Estate,Philadelphia,PA,Philadelphia,PA916469,PA,4,35,10150000,90,A,A,3.0,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Laura Phillips,Laura,Phillips,phillips.l@aol.com,(541) 355-2870,United Real Estate,Raleigh,NC,Raleigh,NC193863,NC,2,8,2480000,78,B,B,3.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Rachel Lewis,Rachel,Lewis,lewisrachel@gmail.com,(864) 949-3759,Windermere Real Estate,Louisville,KY,Louisville,KY694876,KY,3,12,2700000,81,B,B,4.3,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Scott Gray,Scott,Gray,scottgray22@century21.com,(775) 521-5406,HomeSmart,San Jose,CA,San Jose,CA296073,CA,10,35,26250000,99,A,A,4.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Frank Kim,Frank,Kim,frankkim@kw.com,(801) 616-5482,RE/MAX,Louisville,KY,Louisville,KY245898,KY,7,28,6300000,77,B,B,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Samantha Kelly,Samantha,Kelly,samanthakelly@remax.com,(585) 606-3407,United Real Estate,Riverside,CA,Riverside,CA742576,CA,3,18,13500000,78,B,B,3.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Helen Hill,Helen,Hill,hill.h@gmail.com,(313) 431-9646,eXp Realty,Orlando,FL,Orlando,FL180133,FL,4,10,4000000,79,B,B,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Barbara Myers,Barbara,Myers,myersbarbara@weichert.com,(212) 441-1145,United Real Estate,Rochester,NY,Rochester,NY517698,NY,1,15,12750000,89,B,B,3.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Shirley Allen,Shirley,Allen,shirley_allen@yahoo.com,(212) 843-9423,CBRE,Sacramento,CA,Sacramento,CA705173,CA,3,15,11250000,83,B,B,3.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephanie Wright,Stephanie,Wright,wrightstephanie@kw.com,(479) 794-7922,United Real Estate,Austin,TX,Austin,TX796266,TX,6,35,12250000,95,A,A,4.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Andrew Parker,Andrew,Parker,andrew.parker@century21.com,(206) 419-5736,CBRE,Greenville,SC,Greenville,SC116115,SC,2,6,1740000,80,C,C,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Samuel Perez,Samuel,Perez,samuel_perez@aol.com,(813) 650-4665,CBRE,Los Angeles,CA,Los Angeles,CA247067,CA,6,8,6000000,74,A,A,4.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Thomas Young,Thomas,Young,youngthomas@yahoo.com,(319) 529-7077,Compass,Greenville,SC,Greenville,SC563342,SC,5,12,3480000,80,C,C,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Ruth Brown,Ruth,Brown,brownruth@outlook.com,(410) 994-1148,United Real Estate,Tallahassee,FL,Tallahassee,FL210674,FL,3,3,1200000,81,C,C,4.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ronald Diaz,Ronald,Diaz,ronalddiaz13@weichert.com,(212) 642-2963,United Real Estate,Seattle,WA,Seattle,WA857062,WA,2,50,30000000,78,A,A,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
