id,name,email,phone,brokerage,city,state,zip,years_experience,transaction_volume,cream_fit_score,priority,lead_source,generated_date
CREAM-20260609-0328,Paul Cooper,paul.cooper@email.com,(327)-688-7253,Better Homes & Gardens,Arlington,TX,73379,22,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0329,Nancy Lewis,nancy.lewis@email.com,(929)-334-2028,Coldwell Banker,Cambridge,MA,22651,22,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0330,William Collins,william.collins@email.com,(275)-582-5240,The Agency,Waterbury,CT,28118,9,11-25,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0331,Elizabeth Lee,elizabeth.lee@email.com,(615)-606-9973,Weichert Realtors,Bangor,ME,59228,14,51-100,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0332,Mary Allen,mary.allen@email.com,(202)-262-7018,Compass,Orem,UT,97555,16,1-10,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0333,Timothy Rodriguez,timothy.rodriguez@email.com,(685)-270-4476,HomeSmart,Oakland,CA,69024,11,1-10,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0334,Christine Sanchez,christine.sanchez@email.com,(642)-842-9546,Weichert Realtors,Morgantown,WV,41595,14,1-10,87,A,Daily Scraper,2026-06-09
CREAM-20260609-0335,Susan Martin,susan.martin@email.com,(509)-980-2032,Weichert Realtors,Amarillo,TX,22797,10,100+,76,A,Daily Scraper,2026-06-09
CREAM-20260609-0336,George Jackson,george.jackson@email.com,(249)-651-8295,Compass,Eugene,OR,40254,23,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0337,Alexander Hernandez,alexander.hernandez@email.com,(257)-661-7072,Berkshire Hathaway,Arlington,TX,63264,17,26-50,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0338,Carolyn Rogers,carolyn.rogers@email.com,(428)-243-7524,United Real Estate,Spokane,WA,27018,19,26-50,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0339,Carolyn Nelson,carolyn.nelson@email.com,(993)-183-6473,eXp Realty,Minneapolis,MN,64537,17,26-50,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0340,Jonathan Hill,jonathan.hill@email.com,(327)-152-6541,Exit Realty,Akron,OH,25032,9,1-10,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0341,Justin Morgan,justin.morgan@email.com,(542)-588-9160,Houlihan Lawrence,Los Angeles,CA,97016,5,11-25,66,B,Daily Scraper,2026-06-09
CREAM-20260609-0342,Charles King,charles.king@email.com,(473)-846-6365,United Real Estate,St. Petersburg,FL,74572,10,1-10,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0343,Justin Kim,justin.kim@email.com,(956)-776-1439,United Real Estate,Chicago,IL,15511,30,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0344,Ronald Hughes,ronald.hughes@email.com,(307)-805-7680,Re/Max,Lubbock,TX,99383,28,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0345,Shirley Hughes,shirley.hughes@email.com,(966)-551-1753,Redfin,Columbus,OH,81131,10,11-25,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0346,Nicole Evans,nicole.evans@email.com,(713)-965-3337,eXp Realty,Fresno,CA,23342,23,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0347,Samantha Thompson,samantha.thompson@email.com,(987)-783-8028,Weichert Realtors,Oakland,CA,77336,12,11-25,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0348,Jonathan Scott,jonathan.scott@email.com,(784)-101-6809,eXp Realty,Boston,MA,83431,11,26-50,73,B,Daily Scraper,2026-06-09
CREAM-20260609-0349,Sharon Collins,sharon.collins@email.com,(826)-134-8853,Douglas Elliman,Philadelphia,PA,83410,17,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0350,Anna Gutierrez,anna.gutierrez@email.com,(784)-376-9729,Corcoran,Smyrna,DE,72664,11,1-10,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0351,Laura Roberts,laura.roberts@email.com,(825)-620-4094,The Agency,Syracuse,NY,64660,23,26-50,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0352,Gary Johnson,gary.johnson@email.com,(497)-798-5561,HomeSmart,San Antonio,TX,52530,9,26-50,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0353,Lisa Watson,lisa.watson@email.com,(236)-323-7565,Weichert Realtors,Warren,MI,45242,18,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0354,Joseph Diaz,joseph.diaz@email.com,(824)-909-3541,Better Homes & Gardens,Phoenix,AZ,59232,20,26-50,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0355,Matthew Hernandez,matthew.hernandez@email.com,(629)-234-2756,Corcoran,El Paso,TX,25770,7,11-25,64,B,Daily Scraper,2026-06-09
CREAM-20260609-0356,Amanda Diaz,amanda.diaz@email.com,(718)-511-6743,The Agency,Chula Vista,CA,49748,12,11-25,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0357,Mark Brown,mark.brown@email.com,(876)-316-8559,United Real Estate,Dallas,TX,21949,10,26-50,73,A,Daily Scraper,2026-06-09
CREAM-20260609-0358,Samuel Phillips,samuel.phillips@email.com,(213)-345-9745,Redfin,Lubbock,TX,29830,23,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0359,Elizabeth Phillips,elizabeth.phillips@email.com,(664)-913-2575,Weichert Realtors,Buffalo,NY,12375,23,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0360,Mark Wood,mark.wood@email.com,(224)-767-2062,ERA Real Estate,Cleveland,OH,20322,12,11-25,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0361,Jerry Ruiz,jerry.ruiz@email.com,(679)-800-3722,Coldwell Banker,Dallas,TX,99593,9,11-25,76,A,Daily Scraper,2026-06-09
CREAM-20260609-0362,George Turner,george.turner@email.com,(242)-672-1442,eXp Realty,Fresno,CA,52768,1,11-25,72,B,Daily Scraper,2026-06-09
CREAM-20260609-0363,Debra Reed,debra.reed@email.com,(908)-506-3389,United Real Estate,Sacramento,CA,18625,16,51-100,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0364,Samantha Nguyen,samantha.nguyen@email.com,(391)-233-6946,Compass,Rock Hill,SC,21206,14,11-25,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0365,Melissa Thompson,melissa.thompson@email.com,(380)-439-7138,The Agency,Colorado Springs,CO,36485,14,1-10,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0366,Linda Diaz,linda.diaz@email.com,(268)-626-8792,Coldwell Banker,Anaheim,CA,96328,9,11-25,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0367,Anna Morgan,anna.morgan@email.com,(658)-232-2746,Keller Williams,Columbus,GA,35968,20,11-25,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0368,Nancy Mitchell,nancy.mitchell@email.com,(704)-777-2118,The Agency,San Jose,CA,54268,11,1-10,78,A,Daily Scraper,2026-06-09
CREAM-20260609-0369,Emma Wood,emma.wood@email.com,(567)-149-7578,Coldwell Banker,Lubbock,TX,52614,11,1-10,74,A,Daily Scraper,2026-06-09
CREAM-20260609-0370,Ronald Rivera,ronald.rivera@email.com,(402)-181-6921,Weichert Realtors,Reading,PA,46222,10,51-100,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0371,Laura Miller,laura.miller@email.com,(215)-630-1814,United Real Estate,Clarksville,TN,50266,6,26-50,64,C,Daily Scraper,2026-06-09
CREAM-20260609-0372,Angela Phillips,angela.phillips@email.com,(410)-505-6051,The Agency,Evansville,IN,53897,12,11-25,74,B,Daily Scraper,2026-06-09
CREAM-20260609-0373,Daniel Walker,daniel.walker@email.com,(578)-929-4756,Berkshire Hathaway,Clarksville,TN,44600,7,11-25,65,B,Daily Scraper,2026-06-09
CREAM-20260609-0374,Jennifer Long,jennifer.long@email.com,(854)-289-7859,Exit Realty,Albany,NY,79257,22,11-25,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0375,Virginia Bailey,virginia.bailey@email.com,(851)-767-2301,Sotheby's International,Columbus,OH,91015,22,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0376,Karen Wright,karen.wright@email.com,(872)-949-5134,Weichert Realtors,Bowie,MD,91037,14,26-50,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0377,Linda Brown,linda.brown@email.com,(689)-515-5514,The Agency,Hartford,CT,86042,12,11-25,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0378,Amanda Hall,amanda.hall@email.com,(609)-350-4950,Better Homes & Gardens,Albany,NY,40267,13,26-50,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0379,Emily King,emily.king@email.com,(595)-613-4139,Coldwell Banker,Sacramento,CA,52852,4,51-100,60,B,Daily Scraper,2026-06-09
CREAM-20260609-0380,Kathleen Nguyen,kathleen.nguyen@email.com,(203)-124-5725,Douglas Elliman,Brookings,SD,65696,19,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0381,Raymond Martinez,raymond.martinez@email.com,(914)-490-1759,United Real Estate,Tucson,AZ,56978,9,100+,73,A,Daily Scraper,2026-06-09
CREAM-20260609-0382,Ronald Rogers,ronald.rogers@email.com,(746)-772-6313,eXp Realty,Philadelphia,PA,87696,5,26-50,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0383,Timothy Jones,timothy.jones@email.com,(807)-229-8639,Corcoran,Bowling Green,KY,51168,10,11-25,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0384,Anthony Howard,anthony.howard@email.com,(776)-980-2211,Realty One Group,Fresno,CA,77982,24,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0385,Karen Carter,karen.carter@email.com,(649)-288-5024,Century 21,Waterbury,CT,24487,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0386,Sharon Ramos,sharon.ramos@email.com,(244)-921-1947,HomeSmart,Athens,GA,82750,9,1-10,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0387,Rebecca Torres,rebecca.torres@email.com,(524)-363-9685,Better Homes & Gardens,Montgomery,AL,84663,13,1-10,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0388,David Robinson,david.robinson@email.com,(965)-616-9924,Exit Realty,St. Paul,MN,56340,22,26-50,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0389,Jessica Harris,jessica.harris@email.com,(740)-863-3939,Exit Realty,Rochester,MN,15677,13,100+,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0390,Frank Lopez,frank.lopez@email.com,(639)-176-8138,Re/Max,Raleigh,NC,65211,18,26-50,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0391,Ashley Robinson,ashley.robinson@email.com,(605)-570-4167,Century 21,Oakland,CA,67952,24,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0392,Brenda Morales,brenda.morales@email.com,(244)-647-9622,Redfin,Paterson,NJ,89941,20,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0393,Kevin Alvarez,kevin.alvarez@email.com,(404)-416-6344,The Agency,Baton Rouge,LA,76356,9,1-10,73,B,Daily Scraper,2026-06-09
CREAM-20260609-0394,Charles Phillips,charles.phillips@email.com,(259)-488-3095,Weichert Realtors,Corpus Christi,TX,76304,23,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0395,George Hall,george.hall@email.com,(936)-355-1655,eXp Realty,Cleveland,OH,23579,24,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0396,Timothy Peterson,timothy.peterson@email.com,(346)-645-5748,Re/Max,Roswell,NM,37691,12,51-100,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0397,Frank Price,frank.price@email.com,(270)-808-5476,Redfin,Newark,NJ,73200,8,11-25,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0398,Amy Bennett,amy.bennett@email.com,(929)-540-5550,Corcoran,Tallahassee,FL,94580,10,26-50,76,A,Daily Scraper,2026-06-09
CREAM-20260609-0399,Barbara Martin,barbara.martin@email.com,(383)-664-4362,Exit Realty,Allentown,PA,22986,14,1-10,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0400,Laura Ramos,laura.ramos@email.com,(628)-856-3932,Compass,Worcester,MA,15555,15,11-25,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0401,Steven Torres,steven.torres@email.com,(897)-489-7338,Redfin,Philadelphia,PA,37811,19,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0402,Benjamin Hall,benjamin.hall@email.com,(832)-935-6810,HomeSmart,Sacramento,CA,50799,11,11-25,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0403,Stephanie Lewis,stephanie.lewis@email.com,(646)-473-2782,Berkshire Hathaway,Houston,TX,31635,11,26-50,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0404,Jason Kelly,jason.kelly@email.com,(316)-278-5825,Compass,Chandler,AZ,53078,15,51-100,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0405,Ryan Kelly,ryan.kelly@email.com,(862)-997-7669,Keller Williams,Clarksville,TN,59456,11,1-10,72,B,Daily Scraper,2026-06-09
CREAM-20260609-0406,Amanda Ramos,amanda.ramos@email.com,(509)-826-3700,eXp Realty,Fresno,CA,94098,0,11-25,60,B,Daily Scraper,2026-06-09
CREAM-20260609-0407,Scott Nelson,scott.nelson@email.com,(376)-831-6043,Compass,Gresham,OR,19568,2,51-100,63,C,Daily Scraper,2026-06-09
CREAM-20260609-0408,Debra Hughes,debra.hughes@email.com,(497)-327-6841,eXp Realty,Sacramento,CA,93800,14,1-10,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0409,Tyler Morris,tyler.morris@email.com,(704)-848-4517,United Real Estate,Evansville,IN,94068,20,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0410,Alexander Patel,alexander.patel@email.com,(704)-319-1322,HomeSmart,Cincinnati,OH,92257,18,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0411,Joshua Flores,joshua.flores@email.com,(740)-619-3081,Weichert Realtors,Kearney,NE,48228,13,26-50,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0412,Amanda Ortiz,amanda.ortiz@email.com,(740)-355-3084,Compass,Phoenix,AZ,63252,6,11-25,64,B,Daily Scraper,2026-06-09
CREAM-20260609-0413,William Richardson,william.richardson@email.com,(691)-772-3562,Re/Max,Cleveland,OH,94348,10,51-100,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0414,Heather Edwards,heather.edwards@email.com,(685)-784-9206,Douglas Elliman,Chula Vista,CA,95347,4,26-50,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0415,Edward Hill,edward.hill@email.com,(561)-730-3999,United Real Estate,Glendale,AZ,87619,14,11-25,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0416,Jacob Long,jacob.long@email.com,(809)-140-4646,Douglas Elliman,Bloomington,MN,64217,29,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0417,Jessica Clark,jessica.clark@email.com,(465)-132-9909,Re/Max,New York,NY,37626,10,11-25,74,A,Daily Scraper,2026-06-09
CREAM-20260609-0418,Thomas Turner,thomas.turner@email.com,(257)-904-3895,eXp Realty,St. Petersburg,FL,32463,21,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0419,James Sanders,james.sanders@email.com,(921)-996-6399,Douglas Elliman,Hattiesburg,MS,54288,10,11-25,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0420,Cynthia Long,cynthia.long@email.com,(770)-625-7845,United Real Estate,Bellevue,NE,74245,27,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0421,Timothy Adams,timothy.adams@email.com,(671)-171-6509,eXp Realty,Syracuse,NY,69625,11,11-25,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0422,Ashley Reyes,ashley.reyes@email.com,(397)-488-2410,Redfin,Anaheim,CA,15415,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0423,Jason Carter,jason.carter@email.com,(377)-306-7970,ERA Real Estate,Dayton,OH,88959,8,11-25,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0424,John Castillo,john.castillo@email.com,(432)-914-8982,Houlihan Lawrence,Grand Rapids,MI,87201,17,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0425,Virginia Roberts,virginia.roberts@email.com,(838)-666-1967,Realty One Group,Bellevue,NE,14470,12,51-100,74,B,Daily Scraper,2026-06-09
CREAM-20260609-0426,Jennifer Campbell,jennifer.campbell@email.com,(354)-252-9567,ERA Real Estate,Yonkers,NY,30508,24,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0427,Benjamin Moore,benjamin.moore@email.com,(901)-973-3092,Douglas Elliman,Chandler,AZ,79237,9,26-50,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0428,Scott Ramirez,scott.ramirez@email.com,(534)-531-8222,ERA Real Estate,Athens,GA,91022,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0429,Carol Mitchell,carol.mitchell@email.com,(995)-246-4914,Better Homes & Gardens,Scottsdale,AZ,81073,6,11-25,64,B,Daily Scraper,2026-06-09
CREAM-20260609-0430,Stephanie Howard,stephanie.howard@email.com,(654)-774-9063,United Real Estate,Chicago,IL,95206,14,11-25,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0431,Melissa Parker,melissa.parker@email.com,(956)-279-2287,United Real Estate,Joliet,IL,34408,22,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0432,Jonathan Castillo,jonathan.castillo@email.com,(724)-213-7468,Sotheby's International,Knoxville,TN,66935,20,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0433,William Cruz,william.cruz@email.com,(990)-815-2876,Better Homes & Gardens,Warren,MI,56102,20,1-10,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0434,Catherine Williams,catherine.williams@email.com,(508)-369-8236,HomeSmart,Dover,NH,62820,10,1-10,78,B,Daily Scraper,2026-06-09
CREAM-20260609-0435,Kevin Hughes,kevin.hughes@email.com,(714)-586-2602,Century 21,Charlotte,NC,83838,23,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0436,Laura Young,laura.young@email.com,(401)-180-4340,Weichert Realtors,Dayton,OH,72309,10,11-25,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0437,Richard Kim,richard.kim@email.com,(234)-151-2058,Realty One Group,Reading,PA,20476,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0438,Jonathan Sanders,jonathan.sanders@email.com,(680)-796-8435,Re/Max,Savannah,GA,27153,0,1-10,62,C,Daily Scraper,2026-06-09
CREAM-20260609-0439,Alexander Williams,alexander.williams@email.com,(332)-888-7494,Houlihan Lawrence,Olathe,KS,27589,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0440,Samantha Scott,samantha.scott@email.com,(819)-249-4228,Compass,Jacksonville,FL,45080,17,1-10,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0441,William Bailey,william.bailey@email.com,(505)-587-7122,Re/Max,Worcester,MA,41433,12,1-10,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0442,Jessica Wood,jessica.wood@email.com,(953)-842-6945,Berkshire Hathaway,St. Louis,MO,53229,14,11-25,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0443,Susan Torres,susan.torres@email.com,(241)-107-9810,Century 21,Paterson,NJ,65037,14,11-25,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0444,Michael Thompson,michael.thompson@email.com,(680)-994-1840,Exit Realty,St. Louis,MO,51055,12,26-50,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0445,Jason Ruiz,jason.ruiz@email.com,(695)-145-1858,Redfin,Lubbock,TX,45961,9,26-50,72,A,Daily Scraper,2026-06-09
CREAM-20260609-0446,Catherine Reyes,catherine.reyes@email.com,(732)-140-6804,Redfin,Davenport,IA,90094,18,26-50,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0447,Benjamin White,benjamin.white@email.com,(657)-963-6653,eXp Realty,Cape Coral,FL,25996,12,1-10,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0448,Brandon Morales,brandon.morales@email.com,(603)-862-4439,Sotheby's International,Henderson,NV,14527,12,1-10,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0449,Anthony Flores,anthony.flores@email.com,(522)-576-7976,Douglas Elliman,Austin,TX,53673,9,26-50,73,A,Daily Scraper,2026-06-09
CREAM-20260609-0450,Kathleen Cooper,kathleen.cooper@email.com,(895)-607-6733,Corcoran,Smyrna,DE,10243,9,1-10,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0451,Sarah Miller,sarah.miller@email.com,(923)-537-9879,Keller Williams,Minot,ND,41540,22,1-10,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0452,Betty Wright,betty.wright@email.com,(935)-526-2397,Better Homes & Gardens,El Paso,TX,66554,8,51-100,70,A,Daily Scraper,2026-06-09
CREAM-20260609-0453,Dennis Perez,dennis.perez@email.com,(576)-567-7987,Sotheby's International,Clarksville,TN,22732,18,11-25,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0454,Paul Brown,paul.brown@email.com,(350)-287-6412,Realty One Group,Savannah,GA,59581,10,100+,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0455,Kenneth Adams,kenneth.adams@email.com,(583)-220-8815,Exit Realty,El Paso,TX,91325,14,1-10,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0456,Sandra Morales,sandra.morales@email.com,(313)-223-5638,Weichert Realtors,Vancouver,WA,89581,12,100+,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0457,Steven Cooper,steven.cooper@email.com,(977)-398-1344,Redfin,Los Angeles,CA,71480,19,11-25,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0458,Margaret Adams,margaret.adams@email.com,(658)-411-9138,HomeSmart,Colorado Springs,CO,20066,7,11-25,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0459,Jason Parker,jason.parker@email.com,(544)-340-4641,Re/Max,Milwaukee,WI,40553,11,1-10,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0460,Lisa Diaz,lisa.diaz@email.com,(483)-327-6980,Sotheby's International,Phoenix,AZ,85580,12,11-25,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0461,Daniel Hughes,daniel.hughes@email.com,(597)-578-6466,HomeSmart,Allentown,PA,98864,24,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0462,Scott Parker,scott.parker@email.com,(910)-794-8732,United Real Estate,Raleigh,NC,61147,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0463,Ronald Cox,ronald.cox@email.com,(331)-710-7092,Douglas Elliman,Anaheim,CA,33056,13,11-25,87,A,Daily Scraper,2026-06-09
CREAM-20260609-0464,Jason Watson,jason.watson@email.com,(716)-715-9891,eXp Realty,Cincinnati,OH,89043,3,51-100,70,B,Daily Scraper,2026-06-09
CREAM-20260609-0465,Maria Smith,maria.smith@email.com,(540)-902-1718,Corcoran,Cape Coral,FL,44325,18,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0466,Christopher Martinez,christopher.martinez@email.com,(708)-245-4889,Douglas Elliman,Allentown,PA,98200,19,11-25,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0467,Jack Carter,jack.carter@email.com,(643)-314-8070,Better Homes & Gardens,Akron,OH,80979,22,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0468,Heather Gutierrez,heather.gutierrez@email.com,(394)-988-5133,Corcoran,Ann Arbor,MI,31408,9,51-100,87,A,Daily Scraper,2026-06-09
CREAM-20260609-0469,Kenneth Green,kenneth.green@email.com,(579)-965-4360,Compass,Atlanta,GA,53414,13,100+,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0470,Brandon Harris,brandon.harris@email.com,(834)-250-7080,eXp Realty,Aberdeen,SD,49309,0,1-10,60,C,Daily Scraper,2026-06-09
CREAM-20260609-0471,George Ruiz,george.ruiz@email.com,(659)-843-2615,Berkshire Hathaway,Trenton,NJ,61571,14,11-25,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0472,Shirley Chavez,shirley.chavez@email.com,(730)-893-4584,United Real Estate,Arlington,TX,72725,7,51-100,74,A,Daily Scraper,2026-06-09
CREAM-20260609-0473,Jessica Jones,jessica.jones@email.com,(996)-170-7112,Corcoran,Warwick,RI,67336,12,11-25,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0474,Amy Adams,amy.adams@email.com,(997)-646-8479,Exit Realty,Racine,WI,45524,22,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0475,Samuel Brown,samuel.brown@email.com,(256)-381-9022,Berkshire Hathaway,Corpus Christi,TX,82640,11,11-25,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0476,Christine Perez,christine.perez@email.com,(770)-400-9438,Exit Realty,Providence,RI,53107,20,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0477,Emily Thompson,emily.thompson@email.com,(273)-623-3346,Weichert Realtors,Rochester,NH,30458,8,1-10,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0478,Karen Taylor,karen.taylor@email.com,(325)-980-8336,The Agency,Dallas,TX,23908,6,26-50,75,A,Daily Scraper,2026-06-09
CREAM-20260609-0479,Michael Wilson,michael.wilson@email.com,(312)-420-3492,Re/Max,Savannah,GA,89755,13,26-50,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0480,Nicholas Walker,nicholas.walker@email.com,(647)-763-2568,Corcoran,Worcester,MA,49550,15,1-10,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0481,Jacob Turner,jacob.turner@email.com,(670)-263-1744,Coldwell Banker,Riverside,CA,60324,6,26-50,65,B,Daily Scraper,2026-06-09
CREAM-20260609-0482,Elizabeth Howard,elizabeth.howard@email.com,(865)-859-1728,Exit Realty,Dallas,TX,68870,10,26-50,73,A,Daily Scraper,2026-06-09
CREAM-20260609-0483,Richard Hughes,richard.hughes@email.com,(570)-878-8299,Compass,Corpus Christi,TX,81592,22,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0484,Benjamin Kim,benjamin.kim@email.com,(896)-953-8059,Sotheby's International,Jonesboro,AR,30975,12,11-25,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0485,Thomas Phillips,thomas.phillips@email.com,(232)-975-4563,eXp Realty,Naperville,IL,84517,30,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0486,Virginia Gray,virginia.gray@email.com,(594)-294-2317,Coldwell Banker,Boise,ID,33812,23,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0487,Mark Roberts,mark.roberts@email.com,(592)-306-2452,eXp Realty,Evansville,IN,31254,15,26-50,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0488,Daniel Ramirez,daniel.ramirez@email.com,(644)-686-7779,The Agency,Aurora,IL,65467,11,26-50,73,B,Daily Scraper,2026-06-09
CREAM-20260609-0489,Mark Gomez,mark.gomez@email.com,(596)-519-4615,Century 21,San Diego,CA,63401,9,26-50,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0490,Carolyn Morgan,carolyn.morgan@email.com,(244)-737-1456,Douglas Elliman,Dallas,TX,38532,6,11-25,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0491,Jerry Ramirez,jerry.ramirez@email.com,(823)-590-1985,Better Homes & Gardens,Chula Vista,CA,89858,22,26-50,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0492,Paul King,paul.king@email.com,(641)-499-6060,Century 21,Amarillo,TX,83698,14,100+,95,A,Daily Scraper,2026-06-09
