full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Barbara Bailey,Barbara,Bailey,barbara_bailey@gmail.com,(585) 352-1490,Weichert Realtors,Fort Wayne,IN,Fort Wayne,IN975856,IN,1,15,3600000,77,C,C,4.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sharon Campbell,Sharon,Campbell,sharoncampbell@exp.com,(312) 356-3555,CBRE,San Jose,CA,San Jose,CA508190,CA,6,25,18750000,93,A,A,3.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Amanda Scott,Amanda,Scott,amandascott92@compass.com,(215) 643-2525,United Real Estate,Pittsburgh,PA,Pittsburgh,PA878302,PA,4,22,6380000,94,B,B,3.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Amy Richardson,Amy,Richardson,amy_richardson@outlook.com,(575) 282-3461,CBRE,Cleveland,OH,Cleveland,OH594997,OH,3,22,5500000,71,B,B,5.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Susan Jones,Susan,Jones,jonessusan@century21.com,(205) 729-1273,Better Homes and Gardens Real Estate,Montgomery,AL,Montgomery,AL961432,AL,5,10,2200000,62,C,C,4.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Edward Lewis,Edward,Lewis,lewis.e@aol.com,(850) 787-8371,Berkshire Hathaway HomeServices,Atlanta,GA,Atlanta,GA829315,GA,8,30,9750000,86,A,A,3.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Edward King,Edward,King,eking@aol.com,(251) 487-8810,JLL,Riverside,CA,Riverside,CA890981,CA,3,22,16500000,84,B,B,3.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Scott Miller,Scott,Miller,scott.miller@sothebysrealty.com,(916) 839-3593,Keller Williams,Kansas City,MO,Kansas City,MO218458,MO,10,10,2600000,81,B,B,3.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Pamela Mendoza,Pamela,Mendoza,pamelamendoza72@remax.com,(509) 525-9784,eXp Realty,Atlanta,GA,Atlanta,GA444272,GA,10,25,8125000,98,A,A,3.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Brandon Martin,Brandon,Martin,brandonmartin@exp.com,(210) 469-6409,Century 21,Charlotte,NC,Charlotte,NC170725,NC,4,8,2480000,70,B,B,4.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Raymond Rogers,Raymond,Rogers,rogersraymond@homesmart.com,(402) 855-8975,Corcoran Global Living,Indianapolis,IN,Indianapolis,IN393217,IN,8,4,960000,71,B,B,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Amanda Sanders,Amanda,Sanders,amanda.sanders@outlook.com,(901) 711-5998,Compass,Kansas City,MO,Kansas City,MO684439,MO,12,12,3120000,72,B,B,3.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michelle Scott,Michelle,Scott,michelle.scott@weichert.com,(559) 841-9273,JLL,Fort Collins,CO,Fort Collins,CO748095,CO,2,15,8250000,85,C,C,3.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Debra King,Debra,King,debra.king@yahoo.com,(813) 283-5912,JPMorgan Real Estate,Austin,TX,Austin,TX701741,TX,10,8,2800000,84,A,A,4.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gary Harris,Gary,Harris,harrisgary@gmail.com,(318) 237-4039,Berkshire Hathaway HomeServices,Memphis,TN,Memphis,TN678832,TN,3,35,11200000,74,B,B,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jonathan Hall,Jonathan,Hall,jonathan_hall@century21.com,(512) 727-6499,Better Homes and Gardens Real Estate,Kansas City,MO,Kansas City,MO957232,MO,1,12,3120000,61,B,B,3.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Steven Lewis,Steven,Lewis,steven_lewis@exp.com,(801) 528-3457,JLL,Kansas City,MO,Kansas City,MO654229,MO,2,8,2080000,82,B,B,3.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
John Gomez,John,Gomez,johngomez74@aol.com,(843) 392-3777,JPMorgan Real Estate,Los Angeles,CA,Los Angeles,CA111231,CA,2,20,15000000,68,A,A,3.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jeffrey Brown,Jeffrey,Brown,brownjeffrey@remax.com,(585) 241-9272,Local Brokerage,Atlanta,GA,Atlanta,GA239833,GA,6,30,9750000,84,A,A,4.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Mark Cruz,Mark,Cruz,cruz.m@realtor.com,(865) 309-7255,Sotheby's International Realty,Los Angeles,CA,Los Angeles,CA939193,CA,5,16,12000000,90,A,A,4.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Laura Kim,Laura,Kim,laura_kim@realtor.com,(512) 759-2814,eXp Realty,Portland,OR,Portland,OR367667,OR,2,12,6000000,81,A,A,3.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donna Smith,Donna,Smith,donna_smith@aol.com,(801) 516-9911,eXp Realty,Shreveport,LA,Shreveport,LA737245,LA,7,6,1380000,83,C,C,3.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Elizabeth Phillips,Elizabeth,Phillips,phillipselizabeth@gmail.com,(512) 835-7862,Corcoran Global Living,Rochester,NY,Rochester,NY957327,NY,6,15,12750000,76,B,B,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christopher Carter,Christopher,Carter,christophercarter41@hotmail.com,(813) 998-4642,Century 21,Denver,CO,Denver,CO863702,CO,10,40,22000000,94,A,A,3.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michael Jackson,Michael,Jackson,michaeljackson@homesmart.com,(404) 992-8106,JPMorgan Real Estate,Provo,UT,Provo,UT233124,UT,6,6,3000000,85,C,C,3.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Raymond Alvarez,Raymond,Alvarez,alvarez.r@coldwellbanker.com,(407) 325-2993,Better Homes and Gardens Real Estate,Salt Lake City,UT,Salt Lake City,UT413015,UT,5,4,2000000,66,B,B,3.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Rachel Ramos,Rachel,Ramos,ramos.r@sothebysrealty.com,(702) 237-1730,Windermere Real Estate,Madison,WI,Madison,WI314428,WI,4,3,825000,84,C,C,3.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kimberly Richardson,Kimberly,Richardson,krichardson@remax.com,(336) 396-1700,Redfin,Atlanta,GA,Atlanta,GA899053,GA,4,25,8125000,95,A,A,3.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joseph Lopez,Joseph,Lopez,joseph.lopez@realtor.com,(602) 202-1044,Berkshire Hathaway HomeServices,Jackson,MS,Jackson,MS171618,MS,2,10,1800000,79,C,C,3.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Gregory Cooper,Gregory,Cooper,coopergregory@remax.com,(541) 508-4401,Windermere Real Estate,Reno,NV,Reno,NV864714,NV,1,6,2550000,78,C,C,4.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emily Rodriguez,Emily,Rodriguez,emilyrodriguez@century21.com,(916) 816-9683,Realty ONE Group,Cincinnati,OH,Cincinnati,OH319909,OH,3,8,2000000,84,B,B,3.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Nicholas Turner,Nicholas,Turner,nicholas_turner@sothebysrealty.com,(214) 580-6864,eXp Realty,Charlotte,NC,Charlotte,NC440423,NC,1,10,3100000,74,B,B,3.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Jimenez,James,Jimenez,jjimenez@coldwellbanker.com,(336) 838-7945,Corcoran Global Living,Oklahoma City,OK,Oklahoma City,OK299490,OK,6,12,2520000,65,B,B,4.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Patricia Bennett,Patricia,Bennett,pbennett@weichert.com,(865) 768-7088,Marcus & Millichap,Provo,UT,Provo,UT569277,UT,3,6,3000000,82,C,C,3.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Ryan Richardson,Ryan,Richardson,ryan.richardson@kw.com,(702) 405-2069,RE/MAX,Charlotte,NC,Charlotte,NC190500,NC,8,8,2480000,68,B,B,3.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Samuel Stewart,Samuel,Stewart,stewart.s@exp.com,(713) 854-9728,Corcoran Global Living,New York,NY,New York,NY381675,NY,15,16,13600000,73,A,A,4.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donna Patel,Donna,Patel,patel.d@aol.com,(702) 339-4704,Cushman & Wakefield,New York,NY,New York,NY734467,NY,15,50,42500000,100,A,A,4.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Debra Brooks,Debra,Brooks,debra_brooks@coldwellbanker.com,(502) 421-9462,Compass,St. Louis,MO,St. Louis,MO465210,MO,7,10,2600000,83,B,B,4.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
William Ramirez,William,Ramirez,william.ramirez@exp.com,(612) 641-3718,United Real Estate,Boston,MA,Boston,MA717807,MA,5,20,13000000,80,A,A,4.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Elizabeth Hall,Elizabeth,Hall,elizabethhall@kw.com,(559) 751-2632,eXp Realty,Dallas,TX,Dallas,TX203703,TX,8,25,8750000,85,A,A,3.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ashley Campbell,Ashley,Campbell,campbellashley@outlook.com,(619) 354-3609,CBRE,Dallas,TX,Dallas,TX337954,TX,6,60,21000000,87,A,A,4.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ronald Parker,Ronald,Parker,parker.r@outlook.com,(864) 477-7161,Redfin,San Jose,CA,San Jose,CA873387,CA,7,12,9000000,77,A,A,4.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kimberly Ramos,Kimberly,Ramos,ramos.k@outlook.com,(865) 776-5220,Keller Williams,San Diego,CA,San Diego,CA165340,CA,8,60,45000000,93,A,A,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Helen Williams,Helen,Williams,williams.h@yahoo.com,(559) 887-2081,Berkshire Hathaway HomeServices,Salt Lake City,UT,Salt Lake City,UT675864,UT,3,15,7500000,75,B,B,4.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kimberly Garcia,Kimberly,Garcia,kimberly.garcia@sothebysrealty.com,(404) 862-7247,Zillow Premier Agent,Seattle,WA,Seattle,WA973017,WA,6,25,15000000,83,A,A,4.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Katherine Brooks,Katherine,Brooks,katherine_brooks@kw.com,(202) 933-2144,JPMorgan Real Estate,Minneapolis,MN,Minneapolis,MN873352,MN,5,16,5600000,82,A,A,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Maria Mendoza,Maria,Mendoza,mariamendoza@yahoo.com,(505) 869-1244,Cushman & Wakefield,Tucson,AZ,Tucson,AZ450368,AZ,4,18,8100000,72,B,B,3.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joshua Martinez,Joshua,Martinez,martinez.j@sothebysrealty.com,(317) 408-2391,Local Brokerage,Fayetteville,AR,Fayetteville,AR828657,AR,8,8,1560000,70,C,C,4.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
George Wright,George,Wright,georgewright@century21.com,(612) 873-7194,ERA Real Estate,Portland,OR,Portland,OR262251,OR,7,16,8000000,84,A,A,3.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Frank Lewis,Frank,Lewis,flewis@outlook.com,(404) 697-3249,RE/MAX,Rochester,NY,Rochester,NY508973,NY,4,18,15300000,83,B,B,4.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Amanda Reyes,Amanda,Reyes,amandareyes26@gmail.com,(864) 413-8771,Local Brokerage,Nashville,TN,Nashville,TN125602,TN,6,16,5120000,90,A,A,4.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Daniel Edwards,Daniel,Edwards,daniel_edwards@realtor.com,(520) 350-8051,Better Homes and Gardens Real Estate,Spokane,WA,Spokane,WA337878,WA,1,12,7200000,70,C,C,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Eric Sanchez,Eric,Sanchez,ericsanchez@homesmart.com,(314) 799-9032,Windermere Real Estate,Orlando,FL,Orlando,FL698421,FL,2,8,3200000,60,B,B,4.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michelle Brooks,Michelle,Brooks,brooks.m@century21.com,(213) 744-4437,eXp Realty,Kansas City,MO,Kansas City,MO628321,MO,6,10,2600000,76,B,B,4.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Richard Scott,Richard,Scott,scott.r@exp.com,(602) 579-5558,Zillow Premier Agent,Raleigh,NC,Raleigh,NC379886,NC,4,18,5580000,66,B,B,4.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Susan Peterson,Susan,Peterson,speterson@hotmail.com,(404) 497-7267,Windermere Real Estate,Mobile,AL,Mobile,AL983815,AL,6,10,2200000,72,C,C,4.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Angela Scott,Angela,Scott,scottangela@homesmart.com,(213) 989-1749,Corcoran Global Living,Los Angeles,CA,Los Angeles,CA112331,CA,15,16,12000000,87,A,A,4.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Barbara Morris,Barbara,Morris,morris.b@weichert.com,(408) 393-1525,United Real Estate,Fayetteville,AR,Fayetteville,AR542986,AR,4,20,3900000,67,C,C,4.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
George Anderson,George,Anderson,georgeanderson@realtor.com,(260) 976-8887,ERA Real Estate,Las Vegas,NV,Las Vegas,NV311742,NV,1,4,1700000,82,B,B,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Angela Williams,Angela,Williams,angelawilliams@remax.com,(423) 213-3106,Better Homes and Gardens Real Estate,Provo,UT,Provo,UT153645,UT,7,28,14000000,84,C,C,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nicole Martinez,Nicole,Martinez,nicolemartinez40@remax.com,(334) 338-4025,Cushman & Wakefield,Greenville,SC,Greenville,SC396920,SC,7,12,3480000,81,C,C,4.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Samuel Morgan,Samuel,Morgan,morgansamuel@coldwellbanker.com,(559) 376-6337,Zillow Premier Agent,Houston,TX,Houston,TX736116,TX,6,16,5600000,76,A,A,3.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jason Martinez,Jason,Martinez,martinez.j@weichert.com,(801) 288-3406,Redfin,Boise,ID,Boise,ID825033,ID,3,8,3800000,66,C,C,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephanie Cooper,Stephanie,Cooper,stephanie_cooper@outlook.com,(260) 707-4787,Zillow Premier Agent,Cincinnati,OH,Cincinnati,OH384318,OH,6,35,8750000,96,B,B,4.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Lisa Miller,Lisa,Miller,lisamiller@yahoo.com,(206) 371-5225,Century 21,Nashville,TN,Nashville,TN308756,TN,8,8,2560000,83,A,A,3.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Brandon Green,Brandon,Green,brandongreen@realtor.com,(813) 447-9254,Compass,Cincinnati,OH,Cincinnati,OH376997,OH,8,12,3000000,70,B,B,4.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
George Taylor,George,Taylor,gtaylor@hotmail.com,(210) 730-5075,Century 21,Austin,TX,Austin,TX172620,TX,4,12,4200000,85,A,A,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephanie Phillips,Stephanie,Phillips,stephanie.phillips@exp.com,(612) 653-8428,Better Homes and Gardens Real Estate,Phoenix,AZ,Phoenix,AZ734442,AZ,5,20,9000000,81,A,A,3.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Laura Lee,Laura,Lee,laura.lee@outlook.com,(704) 898-5078,Local Brokerage,New York,NY,New York,NY282314,NY,10,60,51000000,92,A,A,4.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Rachel Sanchez,Rachel,Sanchez,rachel_sanchez@realtor.com,(213) 261-4570,RE/MAX,Lincoln,NE,Lincoln,NE464820,NE,5,12,2760000,63,C,C,3.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Mary Flores,Mary,Flores,flores.m@hotmail.com,(215) 256-3596,ERA Real Estate,Omaha,NE,Omaha,NE204984,NE,2,12,2760000,65,B,B,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Barbara Hughes,Barbara,Hughes,hughes.b@kw.com,(801) 730-9057,CBRE,Baltimore,MD,Baltimore,MD250520,MD,10,18,7650000,74,B,B,4.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kevin Wood,Kevin,Wood,kevinwood25@weichert.com,(520) 353-3450,ERA Real Estate,Tucson,AZ,Tucson,AZ129047,AZ,2,18,8100000,86,B,B,3.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donna Foster,Donna,Foster,dfoster@sothebysrealty.com,(402) 652-3294,Windermere Real Estate,Lubbock,TX,Lubbock,TX480367,TX,3,28,9800000,85,C,C,4.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patricia Alvarez,Patricia,Alvarez,patriciaalvarez@compass.com,(505) 347-1090,Sotheby's International Realty,Rochester,NY,Rochester,NY517435,NY,2,8,6800000,78,B,B,4.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Barbara Allen,Barbara,Allen,barbaraallen27@kw.com,(213) 519-4785,JPMorgan Real Estate,Raleigh,NC,Raleigh,NC265246,NC,4,10,3100000,76,B,B,3.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ashley Roberts,Ashley,Roberts,ashleyroberts95@outlook.com,(512) 804-4735,Better Homes and Gardens Real Estate,Nashville,TN,Nashville,TN530252,TN,5,16,5120000,77,A,A,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Pamela Ramos,Pamela,Ramos,pamelaramos@homesmart.com,(404) 517-1721,JLL,Lincoln,NE,Lincoln,NE651060,NE,3,10,2300000,68,C,C,3.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Andrew Young,Andrew,Young,andrew.young@century21.com,(216) 533-4336,Zillow Premier Agent,Atlanta,GA,Atlanta,GA467044,GA,15,20,6500000,90,A,A,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Timothy Mendoza,Timothy,Mendoza,timothymendoza8@yahoo.com,(509) 935-2193,eXp Realty,Orlando,FL,Orlando,FL286223,FL,3,10,4000000,60,B,B,3.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ronald Watson,Ronald,Watson,ronald.watson@remax.com,(317) 946-2514,Independent Agent,Fresno,CA,Fresno,CA705834,CA,2,35,26250000,89,B,B,3.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Daniel Torres,Daniel,Torres,daniel.torres@compass.com,(305) 235-3330,CBRE,Sacramento,CA,Sacramento,CA830022,CA,3,4,3000000,65,B,B,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Amy Reed,Amy,Reed,amyreed@century21.com,(801) 820-8357,HomeSmart,Detroit,MI,Detroit,MI268437,MI,8,4,1100000,88,B,B,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emma Alvarez,Emma,Alvarez,alvarezemma@outlook.com,(317) 413-7225,Compass,Atlanta,GA,Atlanta,GA293030,GA,7,12,3900000,79,A,A,3.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Katherine Mitchell,Katherine,Mitchell,katherinemitchell@sothebysrealty.com,(806) 904-6050,Redfin,Raleigh,NC,Raleigh,NC402939,NC,7,10,3100000,72,B,B,3.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Robert Castillo,Robert,Castillo,robert.castillo@realtor.com,(208) 656-9996,Compass,Sacramento,CA,Sacramento,CA503732,CA,12,12,9000000,71,B,B,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Laura Baker,Laura,Baker,lbaker@century21.com,(614) 703-9297,Sotheby's International Realty,Atlanta,GA,Atlanta,GA985672,GA,5,35,11375000,96,A,A,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
George Lewis,George,Lewis,glewis@outlook.com,(206) 557-2198,JPMorgan Real Estate,San Diego,CA,San Diego,CA756919,CA,15,60,45000000,84,A,A,3.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Charles Hernandez,Charles,Hernandez,hernandezcharles@kw.com,(260) 238-4323,Weichert Realtors,Fresno,CA,Fresno,CA702921,CA,6,10,7500000,72,B,B,4.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Dorothy Ruiz,Dorothy,Ruiz,dorothyruiz43@homesmart.com,(423) 509-4500,Windermere Real Estate,New York,NY,New York,NY835392,NY,5,20,17000000,92,A,A,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Donna Rivera,Donna,Rivera,donnarivera63@compass.com,(602) 977-8091,eXp Realty,San Antonio,TX,San Antonio,TX548859,TX,7,4,1400000,83,B,B,3.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Timothy Alvarez,Timothy,Alvarez,alvarez.t@hotmail.com,(503) 203-7717,Weichert Realtors,Atlanta,GA,Atlanta,GA947851,GA,6,30,9750000,82,A,A,3.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jerry Gonzalez,Jerry,Gonzalez,gonzalez.j@exp.com,(504) 545-3444,Coldwell Banker,Phoenix,AZ,Phoenix,AZ381182,AZ,3,25,11250000,96,A,A,3.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Cynthia Morris,Cynthia,Morris,cynthiamorris@remax.com,(317) 626-2119,Independent Agent,New York,NY,New York,NY317194,NY,3,25,21250000,98,A,A,4.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Melissa Mitchell,Melissa,Mitchell,melissamitchell80@gmail.com,(850) 932-2093,United Real Estate,Madison,WI,Madison,WI694704,WI,6,3,825000,73,C,C,3.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Steven Cruz,Steven,Cruz,steven_cruz@kw.com,(251) 779-8025,United Real Estate,St. Louis,MO,St. Louis,MO648663,MO,1,22,5720000,86,B,B,3.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Cynthia Smith,Cynthia,Smith,cynthiasmith@aol.com,(502) 399-1152,Weichert Realtors,Cleveland,OH,Cleveland,OH904106,OH,3,28,7000000,81,B,B,3.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Daniel Brown,Daniel,Brown,danielbrown50@coldwellbanker.com,(336) 989-3447,Keller Williams,Minneapolis,MN,Minneapolis,MN265789,MN,6,8,2800000,76,A,A,4.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jonathan Roberts,Jonathan,Roberts,jonathan_roberts@outlook.com,(509) 454-6642,Marcus & Millichap,Minneapolis,MN,Minneapolis,MN992891,MN,7,20,7000000,91,A,A,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dorothy Wright,Dorothy,Wright,wright.d@kw.com,(205) 630-8582,Redfin,Indianapolis,IN,Indianapolis,IN237426,IN,2,10,2400000,64,B,B,4.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Debra Gomez,Debra,Gomez,gomezdebra@weichert.com,(559) 206-6787,CBRE,Charlotte,NC,Charlotte,NC260072,NC,8,10,3100000,80,B,B,4.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mary Harris,Mary,Harris,maryharris@century21.com,(408) 359-3087,JLL,Columbus,OH,Columbus,OH190299,OH,10,45,11250000,96,B,B,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
