full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Melissa Murphy,Melissa,Murphy,murphymelissa@sothebysrealty.com,(414) 423-3198,Weichert Realtors,Riverside,CA,Riverside,CA216715,CA,6,12,9000000,70,B,B,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Carolyn Bailey,Carolyn,Bailey,cbailey@realtor.com,(214) 524-3148,Weichert Realtors,Denver,CO,Denver,CO839461,CO,6,25,13750000,92,A,A,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Larry Kelly,Larry,Kelly,larrykelly63@hotmail.com,(541) 389-2442,Local Brokerage,Fresno,CA,Fresno,CA769869,CA,6,4,3000000,81,B,B,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Helen Lewis,Helen,Lewis,hlewis@aol.com,(601) 217-1124,HomeSmart,Philadelphia,PA,Philadelphia,PA583321,PA,6,20,5800000,84,A,A,3.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sharon Green,Sharon,Green,sharongreen98@realtor.com,(410) 772-1223,JPMorgan Real Estate,Washington,DC,Washington,DC188521,DC,5,25,17500000,98,A,A,3.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kevin Flores,Kevin,Flores,floreskevin@gmail.com,(601) 761-3059,JPMorgan Real Estate,Atlanta,GA,Atlanta,GA542372,GA,3,20,6500000,80,A,A,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Melissa Bailey,Melissa,Bailey,melissa.bailey@hotmail.com,(804) 848-2946,Sotheby's International Realty,Salt Lake City,UT,Salt Lake City,UT833140,UT,5,12,6000000,67,B,B,4.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Barbara Ross,Barbara,Ross,barbara.ross@gmail.com,(541) 811-6769,Cushman & Wakefield,Phoenix,AZ,Phoenix,AZ136704,AZ,15,25,11250000,89,A,A,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Patrick King,Patrick,King,patrickking56@aol.com,(205) 238-8821,HomeSmart,New Orleans,LA,New Orleans,LA202135,LA,10,35,8050000,84,B,B,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Rebecca Gonzalez,Rebecca,Gonzalez,gonzalez.r@century21.com,(919) 363-6134,JPMorgan Real Estate,Cedar Rapids,IA,Cedar Rapids,IA499141,IA,4,12,2460000,80,C,C,4.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Andrew Brown,Andrew,Brown,andrew.brown@kw.com,(305) 882-9104,Keller Williams,Boston,MA,Boston,MA805137,MA,15,12,7800000,83,A,A,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
David James,David,James,david.james@aol.com,(410) 704-3645,JLL,Seattle,WA,Seattle,WA738069,WA,15,20,12000000,75,A,A,3.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Amanda Thomas,Amanda,Thomas,thomasamanda@aol.com,(509) 801-1938,RE/MAX,Phoenix,AZ,Phoenix,AZ635279,AZ,2,30,13500000,87,A,A,5.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald Morris,Donald,Morris,donaldmorris@aol.com,(415) 695-3371,Independent Agent,Indianapolis,IN,Indianapolis,IN339732,IN,3,10,2400000,73,B,B,4.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michael Miller,Michael,Miller,miller.m@kw.com,(402) 242-1096,Zillow Premier Agent,Knoxville,TN,Knoxville,TN560850,TN,4,28,8960000,93,C,C,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emily Ortiz,Emily,Ortiz,ortizemily@aol.com,(336) 404-1170,Compass,San Antonio,TX,San Antonio,TX582115,TX,4,12,4200000,74,B,B,4.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Karen White,Karen,White,karenwhite@gmail.com,(843) 526-5112,Weichert Realtors,Charleston,SC,Charleston,SC628423,SC,6,20,5800000,70,C,C,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Brandon Bennett,Brandon,Bennett,brandonbennett64@exp.com,(313) 476-4867,Keller Williams,Las Vegas,NV,Las Vegas,NV830882,NV,6,4,1700000,75,B,B,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
William Ruiz,William,Ruiz,ruiz.w@exp.com,(210) 911-5583,Compass,Fresno,CA,Fresno,CA761212,CA,6,22,16500000,95,B,B,4.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Samuel Edwards,Samuel,Edwards,samuel_edwards@gmail.com,(614) 346-5318,Redfin,Detroit,MI,Detroit,MI120605,MI,4,4,1100000,70,B,B,3.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Samantha Brooks,Samantha,Brooks,samantha_brooks@compass.com,(919) 298-8962,Marcus & Millichap,Cleveland,OH,Cleveland,OH262046,OH,1,10,2500000,83,B,B,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dennis Carter,Dennis,Carter,denniscarter@realtor.com,(260) 243-6092,Better Homes and Gardens Real Estate,Boston,MA,Boston,MA803474,MA,10,16,10400000,93,A,A,3.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Elizabeth Edwards,Elizabeth,Edwards,elizabethedwards@realtor.com,(206) 337-9334,JPMorgan Real Estate,Greenville,SC,Greenville,SC661929,SC,3,10,2900000,64,C,C,4.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicole Jones,Nicole,Jones,nicole.jones@hotmail.com,(619) 366-2290,Realty ONE Group,Minneapolis,MN,Minneapolis,MN337985,MN,6,16,5600000,86,A,A,4.4,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
James Jones,James,Jones,jonesjames@sothebysrealty.com,(402) 829-1876,United Real Estate,New Orleans,LA,New Orleans,LA786492,LA,8,22,5060000,97,B,B,4.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emma Campbell,Emma,Campbell,emmacampbell59@yahoo.com,(318) 956-6917,Zillow Premier Agent,Pittsburgh,PA,Pittsburgh,PA691855,PA,2,15,4350000,70,B,B,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Kimberly Martin,Kimberly,Martin,kimberlymartin@gmail.com,(503) 408-3572,Keller Williams,Atlanta,GA,Atlanta,GA736305,GA,7,16,5200000,83,A,A,4.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Angela Edwards,Angela,Edwards,angelaedwards81@yahoo.com,(719) 370-2523,Sotheby's International Realty,Columbus,OH,Columbus,OH444892,OH,3,8,2000000,81,B,B,3.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mary Robinson,Mary,Robinson,maryrobinson@exp.com,(608) 644-9131,Marcus & Millichap,Little Rock,AR,Little Rock,AR284506,AR,4,12,2340000,78,C,C,3.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joseph Castillo,Joseph,Castillo,castillojoseph@exp.com,(408) 450-2427,RE/MAX,Milwaukee,WI,Milwaukee,WI866050,WI,2,15,4125000,77,B,B,3.4,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Amanda Cooper,Amanda,Cooper,amandacooper@weichert.com,(520) 363-9984,Keller Williams,Detroit,MI,Detroit,MI115747,MI,6,15,4125000,82,B,B,4.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Amanda Perez,Amanda,Perez,aperez@hotmail.com,(215) 901-1179,CBRE,San Diego,CA,San Diego,CA102221,CA,4,12,9000000,85,A,A,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Joshua Gray,Joshua,Gray,grayjoshua@remax.com,(312) 578-6152,Century 21,Houston,TX,Houston,TX215986,TX,3,25,8750000,78,A,A,3.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Pamela Gutierrez,Pamela,Gutierrez,pamelagutierrez@sothebysrealty.com,(513) 569-8783,Zillow Premier Agent,Austin,TX,Austin,TX276993,TX,6,12,4200000,88,A,A,3.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Brandon Torres,Brandon,Torres,brandontorres1@homesmart.com,(213) 567-5290,ERA Real Estate,Los Angeles,CA,Los Angeles,CA160263,CA,6,35,26250000,100,A,A,4.9,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dorothy Carter,Dorothy,Carter,dorothy_carter@realtor.com,(415) 352-4274,Keller Williams,Philadelphia,PA,Philadelphia,PA266326,PA,15,35,10150000,92,A,A,4.4,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Brenda Long,Brenda,Long,blong@weichert.com,(505) 325-1708,JPMorgan Real Estate,Phoenix,AZ,Phoenix,AZ852248,AZ,10,20,9000000,85,A,A,3.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Brenda Johnson,Brenda,Johnson,brenda.johnson@weichert.com,(615) 701-4898,HomeSmart,Minneapolis,MN,Minneapolis,MN267575,MN,3,30,10500000,80,A,A,3.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emily Davis,Emily,Davis,emily_davis@exp.com,(702) 833-8524,eXp Realty,Philadelphia,PA,Philadelphia,PA143228,PA,6,35,10150000,91,A,A,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Linda Long,Linda,Long,linda.long@hotmail.com,(602) 505-5950,eXp Realty,Pittsburgh,PA,Pittsburgh,PA634463,PA,7,10,2900000,71,B,B,3.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patrick Richardson,Patrick,Richardson,prichardson@coldwellbanker.com,(520) 880-3721,Redfin,Seattle,WA,Seattle,WA187501,WA,4,20,12000000,79,A,A,3.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kathleen Lee,Kathleen,Lee,kathleen.lee@weichert.com,(210) 787-9351,Marcus & Millichap,Raleigh,NC,Raleigh,NC332457,NC,5,28,8680000,89,B,B,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Robert Collins,Robert,Collins,robertcollins67@homesmart.com,(801) 457-1265,ERA Real Estate,Minneapolis,MN,Minneapolis,MN412860,MN,6,12,4200000,76,A,A,4.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Karen Thompson,Karen,Thompson,karenthompson13@coldwellbanker.com,(816) 819-7857,Redfin,Boise,ID,Boise,ID769156,ID,3,15,7125000,89,C,C,3.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Pamela Torres,Pamela,Torres,pamela_torres@century21.com,(251) 854-6290,Redfin,Pittsburgh,PA,Pittsburgh,PA300451,PA,4,15,4350000,80,B,B,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Amanda Brooks,Amanda,Brooks,abrooks@hotmail.com,(408) 923-2815,Berkshire Hathaway HomeServices,Asheville,NC,Asheville,NC734807,NC,3,3,930000,79,C,C,3.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jennifer Alvarez,Jennifer,Alvarez,jalvarez@remax.com,(317) 553-3567,Local Brokerage,Atlanta,GA,Atlanta,GA592097,GA,3,8,2600000,76,A,A,4.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christine Reyes,Christine,Reyes,creyes@gmail.com,(713) 870-4806,Coldwell Banker,Santa Fe,NM,Santa Fe,NM769066,NM,4,10,2750000,71,C,C,3.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Emily Evans,Emily,Evans,emilyevans@homesmart.com,(804) 250-4924,Century 21,Albuquerque,NM,Albuquerque,NM296969,NM,5,3,825000,65,C,C,4.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Daniel Young,Daniel,Young,daniel_young@remax.com,(206) 401-6628,eXp Realty,Houston,TX,Houston,TX886025,TX,6,20,7000000,97,A,A,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nancy Kim,Nancy,Kim,kim.n@exp.com,(312) 262-7000,Sotheby's International Realty,Winston-Salem,NC,Winston-Salem,NC509202,NC,1,3,930000,71,C,C,3.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jason Rogers,Jason,Rogers,jason.rogers@century21.com,(202) 551-3943,Cushman & Wakefield,Phoenix,AZ,Phoenix,AZ257217,AZ,10,20,9000000,88,A,A,4.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Johnson,James,Johnson,jjohnson@realtor.com,(303) 566-6985,Century 21,Seattle,WA,Seattle,WA946994,WA,12,50,30000000,93,A,A,3.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jacob Murphy,Jacob,Murphy,jacobmurphy34@century21.com,(312) 945-3998,HomeSmart,San Diego,CA,San Diego,CA191128,CA,3,20,15000000,86,A,A,4.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jonathan Ruiz,Jonathan,Ruiz,ruiz.j@homesmart.com,(601) 448-1559,Sotheby's International Realty,Miami,FL,Miami,FL979112,FL,8,12,4800000,72,A,A,3.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Melissa Turner,Melissa,Turner,turner.m@remax.com,(205) 371-8717,Keller Williams,San Antonio,TX,San Antonio,TX239928,TX,4,18,6300000,86,B,B,4.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
John Sanchez,John,Sanchez,johnsanchez47@gmail.com,(865) 934-2347,HomeSmart,Winston-Salem,NC,Winston-Salem,NC765174,NC,1,28,8680000,94,C,C,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephanie Alvarez,Stephanie,Alvarez,alvarez.s@gmail.com,(970) 238-1592,Marcus & Millichap,Tampa,FL,Tampa,FL103413,FL,2,10,4000000,67,B,B,3.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Karen Mitchell,Karen,Mitchell,karen_mitchell@aol.com,(608) 977-9571,Keller Williams,Las Vegas,NV,Las Vegas,NV381652,NV,1,18,7650000,78,B,B,4.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Matthew Thomas,Matthew,Thomas,thomas.m@homesmart.com,(513) 643-9098,ERA Real Estate,Houston,TX,Houston,TX348905,TX,6,20,7000000,98,A,A,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Maria Gonzalez,Maria,Gonzalez,gonzalez.m@coldwellbanker.com,(334) 770-8231,CBRE,Seattle,WA,Seattle,WA962605,WA,7,35,21000000,85,A,A,4.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nancy Jackson,Nancy,Jackson,nancy_jackson@hotmail.com,(601) 578-5354,Windermere Real Estate,Detroit,MI,Detroit,MI196644,MI,5,4,1100000,80,B,B,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jack Wright,Jack,Wright,jackwright@sothebysrealty.com,(775) 454-4922,HomeSmart,Houston,TX,Houston,TX832013,TX,6,16,5600000,84,A,A,3.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emma Johnson,Emma,Johnson,emmajohnson76@gmail.com,(202) 226-6912,CBRE,San Jose,CA,San Jose,CA131164,CA,7,50,37500000,90,A,A,3.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Linda Mitchell,Linda,Mitchell,lmitchell@hotmail.com,(806) 426-4874,CBRE,Atlanta,GA,Atlanta,GA855667,GA,7,20,6500000,76,A,A,3.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Anna Lewis,Anna,Lewis,annalewis30@yahoo.com,(205) 476-1516,Sotheby's International Realty,Rochester,NY,Rochester,NY576456,NY,1,12,10200000,69,B,B,3.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephen Wood,Stephen,Wood,wood.s@outlook.com,(303) 464-5823,Compass,Omaha,NE,Omaha,NE928040,NE,12,18,4140000,79,B,B,4.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Rachel Evans,Rachel,Evans,evans.r@century21.com,(202) 411-4382,Cushman & Wakefield,Minneapolis,MN,Minneapolis,MN673319,MN,12,30,10500000,86,A,A,4.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
William Gray,William,Gray,gray.w@compass.com,(305) 235-6259,eXp Realty,Raleigh,NC,Raleigh,NC459425,NC,3,12,3720000,64,B,B,4.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephanie Sanchez,Stephanie,Sanchez,stephanie.sanchez@kw.com,(615) 817-2479,Coldwell Banker,Buffalo,NY,Buffalo,NY738187,NY,8,8,6800000,82,B,B,4.1,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Margaret Garcia,Margaret,Garcia,margaret_garcia@homesmart.com,(951) 859-5189,CBRE,Houston,TX,Houston,TX413281,TX,6,35,12250000,92,A,A,4.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gary Lewis,Gary,Lewis,glewis@homesmart.com,(334) 247-7808,Marcus & Millichap,San Jose,CA,San Jose,CA591638,CA,6,12,9000000,68,A,A,3.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Barbara Allen,Barbara,Allen,allenbarbara@compass.com,(612) 459-6956,Coldwell Banker,Wichita,KS,Wichita,KS901350,KS,3,15,3000000,71,C,C,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Lisa Price,Lisa,Price,lisaprice7@gmail.com,(919) 650-9944,Windermere Real Estate,Portland,OR,Portland,OR735572,OR,5,20,10000000,68,A,A,4.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Sarah Brooks,Sarah,Brooks,sarah_brooks@coldwellbanker.com,(608) 769-4570,HomeSmart,Riverside,CA,Riverside,CA604731,CA,4,15,11250000,67,B,B,3.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Dorothy Sanders,Dorothy,Sanders,dsanders@coldwellbanker.com,(402) 827-5779,Compass,Philadelphia,PA,Philadelphia,PA487167,PA,7,20,5800000,93,A,A,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephanie Taylor,Stephanie,Taylor,stephanietaylor16@hotmail.com,(719) 424-1539,HomeSmart,Madison,WI,Madison,WI333505,WI,3,15,4125000,68,C,C,3.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Laura Ortiz,Laura,Ortiz,lauraortiz68@sothebysrealty.com,(305) 678-8913,Redfin,Charlotte,NC,Charlotte,NC834184,NC,3,8,2480000,85,B,B,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joseph Gomez,Joseph,Gomez,gomez.j@realtor.com,(801) 569-5477,JPMorgan Real Estate,Salt Lake City,UT,Salt Lake City,UT497424,UT,4,10,5000000,65,B,B,3.9,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Steven Williams,Steven,Williams,williamssteven@sothebysrealty.com,(970) 398-1359,United Real Estate,Phoenix,AZ,Phoenix,AZ811628,AZ,8,60,27000000,95,A,A,5.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Samantha Hill,Samantha,Hill,hillsamantha@remax.com,(585) 257-2720,Zillow Premier Agent,Houston,TX,Houston,TX539332,TX,10,12,4200000,70,A,A,4.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Pamela Thomas,Pamela,Thomas,thomas.p@century21.com,(479) 462-8228,HomeSmart,Las Vegas,NV,Las Vegas,NV850386,NV,4,22,9350000,71,B,B,3.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patrick Rogers,Patrick,Rogers,patrickrogers@weichert.com,(505) 690-6718,Zillow Premier Agent,Colorado Springs,CO,Colorado Springs,CO181631,CO,5,8,4400000,73,C,C,3.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Susan White,Susan,White,susanwhite@remax.com,(305) 592-8805,United Real Estate,Shreveport,LA,Shreveport,LA464592,LA,4,3,690000,72,C,C,4.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Linda Thompson,Linda,Thompson,lindathompson58@coldwellbanker.com,(614) 564-1697,Independent Agent,Knoxville,TN,Knoxville,TN824351,TN,6,15,4800000,93,C,C,4.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kimberly Miller,Kimberly,Miller,miller.k@coldwellbanker.com,(316) 758-4908,JLL,Miami,FL,Miami,FL433964,FL,2,60,24000000,82,A,A,4.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Anna Clark,Anna,Clark,annaclark@kw.com,(205) 368-7601,RE/MAX,Raleigh,NC,Raleigh,NC856426,NC,7,4,1240000,68,B,B,4.1,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ruth Chavez,Ruth,Chavez,rchavez@weichert.com,(704) 233-6183,Sotheby's International Realty,San Antonio,TX,San Antonio,TX811391,TX,1,28,9800000,71,B,B,3.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jeffrey Smith,Jeffrey,Smith,jeffrey.smith@outlook.com,(415) 325-1636,Marcus & Millichap,Miami,FL,Miami,FL362722,FL,7,25,10000000,99,A,A,3.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Matthew Anderson,Matthew,Anderson,manderson@realtor.com,(402) 216-6841,ERA Real Estate,Washington,DC,Washington,DC394275,DC,5,12,8400000,74,A,A,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Christine Edwards,Christine,Edwards,christineedwards9@realtor.com,(559) 708-4835,eXp Realty,Los Angeles,CA,Los Angeles,CA731185,CA,10,25,18750000,85,A,A,3.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Cynthia Patel,Cynthia,Patel,cpatel@kw.com,(213) 813-1541,Marcus & Millichap,Reno,NV,Reno,NV233284,NV,3,3,1275000,73,C,C,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Eric James,Eric,James,ejames@exp.com,(408) 525-8859,Keller Williams,Salt Lake City,UT,Salt Lake City,UT752035,UT,6,12,6000000,73,B,B,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Thomas Rogers,Thomas,Rogers,trogers@weichert.com,(319) 216-9421,JLL,San Diego,CA,San Diego,CA485560,CA,8,40,30000000,98,A,A,4.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Cynthia Mitchell,Cynthia,Mitchell,cynthia.mitchell@compass.com,(414) 401-3516,Realty ONE Group,Miami,FL,Miami,FL867494,FL,8,16,6400000,91,A,A,4.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Matthew Johnson,Matthew,Johnson,johnson.m@yahoo.com,(801) 814-5516,Zillow Premier Agent,Cedar Rapids,IA,Cedar Rapids,IA123226,IA,5,6,1230000,71,C,C,4.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jonathan Myers,Jonathan,Myers,jonathanmyers27@realtor.com,(919) 452-3771,Corcoran Global Living,Albuquerque,NM,Albuquerque,NM966892,NM,3,6,1650000,84,C,C,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Gary Anderson,Gary,Anderson,gary.anderson@gmail.com,(575) 806-7226,JLL,Spokane,WA,Spokane,WA360568,WA,3,20,12000000,76,C,C,3.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jessica Cook,Jessica,Cook,jessicacook@weichert.com,(408) 336-2470,Marcus & Millichap,Boise,ID,Boise,ID284878,ID,7,10,4750000,68,C,C,3.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Benjamin Roberts,Benjamin,Roberts,broberts@kw.com,(407) 358-1982,Cushman & Wakefield,Indianapolis,IN,Indianapolis,IN904755,IN,4,15,3600000,88,B,B,4.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Barbara Campbell,Barbara,Campbell,barbara_campbell@aol.com,(318) 574-3189,HomeSmart,Cincinnati,OH,Cincinnati,OH294058,OH,1,4,1000000,69,B,B,4.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Charles Scott,Charles,Scott,scottcharles@weichert.com,(502) 768-6841,HomeSmart,Portland,OR,Portland,OR590716,OR,6,40,20000000,89,A,A,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nicholas Cooper,Nicholas,Cooper,coopernicholas@remax.com,(260) 547-8603,JPMorgan Real Estate,Nashville,TN,Nashville,TN530016,TN,6,16,5120000,79,A,A,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
